"State","Gender","Age.Cohort","fit","lwr","upr"
"Massachusetts","Total","5-14 years","58.1476190476187","36.0717310532942","80.2235070419433"
"Massachusetts","Total","15-24 years","464.385714285714","367.190813883912","561.580614687516"
"Massachusetts","Total","25-34 years","1171.14285714287","800.339800844833","1541.94591344091"
"Massachusetts","Total","35-44 years","1218.04761904761","822.89986526393","1613.19537283129"
"Massachusetts","Total","45-54 years","3075.3","2740.98588252762","3409.61411747238"
"Massachusetts","Total","55-64 years","6560.38571428572","6327.27351743032","6793.49791114112"
"Massachusetts","Total","65-74 years","8827.06666666667","6659.12072129054","10995.0126120428"
"Massachusetts","Total","75-84 years","12015.4714285713","10452.5720546116","13578.370802531"
"Massachusetts","Total","85+ years","22894.4095238095","21776.6878199616","24012.1312276574"
"Michigan","Female","< 1 year","282.585714285713","234.198009532118","330.973419039309"
"Michigan","Female","1-4 years","46.7333333333331","21.3744130922892","72.0922535743771"
"Michigan","Female","5-14 years","65.609523809524","39.2715126809917","91.9475349380564"
"Michigan","Female","15-24 years","266.857142857143","227.628625290559","306.085660423727"
"Michigan","Female","25-34 years","588.704761904766","464.696987802975","712.712536006558"
"Michigan","Female","35-44 years","828.261904761908","668.917744942311","987.606064581505"
"Michigan","Female","45-54 years","2340.98095238095","1937.38036574736","2744.58153901455"
"Michigan","Female","55-64 years","5441.38095238098","5194.5267214927","5688.23518326925"
"Michigan","Female","65-74 years","7698.34285714288","6257.22525445285","9139.46045983291"
"Michigan","Female","75-84 years","10470.6857142856","9463.72114811906","11477.6502804522"
"Michigan","Female","85+ years","20069.8952380953","19229.302470892","20910.4880052985"
"Michigan","Male","< 1 year","349.042857142857","277.662819369177","420.422894916536"
"Michigan","Male","1-4 years","55.3238095238089","32.3546940029012","78.2929250447166"
"Michigan","Male","5-14 years","83.9380952380952","43.875024308573","124.001166167617"
"Michigan","Male","15-24 years","699.142857142857","610.872789433437","787.412924852277"
"Michigan","Male","25-34 years","1253.38571428572","991.820657964099","1514.95077060735"
"Michigan","Male","35-44 years","1394.57619047619","1114.92522254879","1674.22715840359"
"Michigan","Male","45-54 years","3454.98095238095","2919.39546720148","3990.56643756042"
"Michigan","Male","55-64 years","8321.42857142864","7937.51761456644","8705.33952829084"
"Michigan","Male","65-74 years","10123.0904761905","8034.46281212465","12211.7181402563"
"Michigan","Male","75-84 years","11043.9619047619","10024.496114244","12063.4276952798"
"Michigan","Male","85+ years","12637.8809523811","12062.4417963387","13213.3201084234"
"Michigan","Total","< 1 year","631.628571428562","535.244526195931","728.012616661193"
"Michigan","Total","1-4 years","102.057142857143","59.9068426113778","144.207443102908"
"Michigan","Total","5-14 years","149.54761904762","92.3176762094768","206.777561885764"
"Michigan","Total","15-24 years","966","850.650762168652","1081.34923783135"
"Michigan","Total","25-34 years","1842.09047619048","1469.91950428739","2214.26144809357"
"Michigan","Total","35-44 years","2222.83809523808","1798.19993410252","2647.47625637365"
"Michigan","Total","45-54 years","5795.96190476191","4884.64083005493","6707.28297946888"
"Michigan","Total","55-64 years","13762.8095238095","13205.446404533","14320.172643086"
"Michigan","Total","65-74 years","17821.4333333333","14304.6372485323","21338.2294181344"
"Michigan","Total","75-84 years","21514.6476190476","19519.2001011309","23510.0951369643"
"Michigan","Total","85+ years","32707.7761904761","31375.7973564795","34039.7550244728"
"Minnesota","Female","< 1 year","144.838095238095","112.793078593418","176.883111882772"
"Minnesota","Female","1-4 years","24.6761904761905","8.47138954690242","40.8809914054786"
"Minnesota","Female","5-14 years","30.9952380952382","14.9038463951955","47.0866297952808"
"Minnesota","Female","15-24 years","98.7761904761901","68.649090654635","128.903290297745"
"Minnesota","Female","25-34 years","211.957142857143","168.851873938716","255.062411775571"
"Minnesota","Female","35-44 years","325.552380952381","255.752407205023","395.352354699739"
"Minnesota","Female","45-54 years","873.890476190477","742.143345596352","1005.6376067846"
"Minnesota","Female","55-64 years","1999.1761904762","1895.60943464378","2102.74294630861"
"Minnesota","Female","65-74 years","3041.84761904762","2545.86015356327","3537.83508453197"
"Minnesota","Female","75-84 years","4655.39999999999","4084.72106905115","5226.07893094884"
"Minnesota","Female","85+ years","10504.9428571429","9953.35787931846","11056.5278349673"
"Minnesota","Male","< 1 year","183.67619047619","129.031166548118","238.321214404262"
"Minnesota","Male","1-4 years","31.9857142857143","16.2331093362722","47.7383192351563"
"Minnesota","Male","5-14 years","42.833333333333","23.6698669093888","61.9967997572772"
"Minnesota","Male","15-24 years","279.509523809524","214.597735095068","344.42131252398"
"Minnesota","Male","25-34 years","474.280952380952","381.185699113186","567.376205648717"
"Minnesota","Male","35-44 years","517.699999999999","389.415717042928","645.984282957069"
"Minnesota","Male","45-54 years","1387.30952380952","1166.31283007165","1608.30621754739"
"Minnesota","Male","55-64 years","3277.6904761905","3123.10051734345","3432.28043503755"
"Minnesota","Male","65-74 years","4124.00476190477","3248.62787593056","4999.38164787898"
"Minnesota","Male","75-84 years","5158.14285714286","4598.73061068352","5717.5551036022"
"Minnesota","Male","85+ years","6750.85714285722","6347.75814823434","7153.9561374801"
"Minnesota","Total","< 1 year","328.514285714286","257.43144851117","399.597122917401"
"Minnesota","Total","1-4 years","56.6619047619047","31.8321911465965","81.4916183772129"
"Minnesota","Total","5-14 years","73.8285714285716","52.319053387794","95.3380894693493"
"Minnesota","Total","15-24 years","378.285714285714","301.153948120111","455.417480451317"
"Minnesota","Total","25-34 years","686.238095238099","564.117645191317","808.358545284881"
"Minnesota","Total","35-44 years","843.252380952381","661.046631354805","1025.45813054996"
"Minnesota","Total","45-54 years","2261.2","1933.47051347035","2588.92948652965"
"Minnesota","Total","55-64 years","5276.86666666667","5065.8697461683","5487.86358716503"
"Minnesota","Total","65-74 years","7165.85238095239","5808.9591990084","8522.74556289638"
"Minnesota","Total","75-84 years","9813.54285714285","8698.30034812571","10928.78536616"
"Minnesota","Total","85+ years","17255.8","16338.8433624985","18172.7566375016"
"Mississippi","Female","< 1 year","134.62380952381","100.393910247301","168.853708800318"
"Mississippi","Female","1-4 years","28.6476190476189","11.8173962454894","45.4778418497485"
"Mississippi","Female","5-14 years","31.8714285714284","14.8785564143136","48.8643007285432"
"Mississippi","Female","15-24 years","103.528571428571","78.3394942954927","128.717648561649"
"Mississippi","Female","25-34 years","227.171428571428","182.277061835221","272.065795307635"
"Mississippi","Female","35-44 years","401.133333333333","346.864779920311","455.401886746356"
"Mississippi","Female","45-54 years","1035.46666666667","858.720981402669","1212.21235193067"
"Mississippi","Female","55-64 years","2143.84285714285","2040.17648175478","2247.50923253092"
"Mississippi","Female","65-74 years","2808.8380952381","2415.40392739706","3202.27226307915"
"Mississippi","Female","75-84 years","3644.44285714286","3329.72101425523","3959.16470003049"
"Mississippi","Female","85+ years","4884.2380952381","4548.45536248468","5220.02082799151"
"Mississippi","Male","< 1 year","171.947619047618","122.193527995257","221.701710099979"
"Mississippi","Male","1-4 years","30.3619047619045","20.9436048789493","39.7802046448597"
"Mississippi","Male","5-14 years","42.3476190476194","23.8484751211825","60.8467629740563"
"Mississippi","Male","15-24 years","277.685714285713","215.112985611819","340.258442959608"
"Mississippi","Male","25-34 years","470.166666666667","409.480074956205","530.853258377128"
"Mississippi","Male","35-44 years","622.928571428567","504.315150432109","741.541992425025"
"Mississippi","Male","45-54 years","1473.1619047619","1209.09447846199","1737.22933106182"
"Mississippi","Male","55-64 years","3300.25714285715","3111.44754166928","3489.06674404503"
"Mississippi","Male","65-74 years","3858.20000000001","3284.5325024523","4431.86749754772"
"Mississippi","Male","75-84 years","3808.58095238096","3486.30997800807","4130.85192675385"
"Mississippi","Male","85+ years","2726.37142857142","2468.30729416208","2984.43556298077"
"Mississippi","Total","< 1 year","306.571428571431","233.124569858035","380.018287284827"
"Mississippi","Total","1-4 years","59.0095238095237","38.3253964998549","79.6936511191924"
"Mississippi","Total","5-14 years","74.2190476190481","43.6638153900586","104.774279848038"
"Mississippi","Total","15-24 years","381.214285714286","304.543005098883","457.88556632969"
"Mississippi","Total","25-34 years","697.338095238095","624.920016150351","769.756174325839"
"Mississippi","Total","35-44 years","1024.0619047619","877.690699818237","1170.43310970557"
"Mississippi","Total","45-54 years","2508.62857142857","2087.17140125846","2930.08574159869"
"Mississippi","Total","55-64 years","5444.10000000001","5184.38233406898","5703.81766593103"
"Mississippi","Total","65-74 years","6667.03809523809","5716.17203632755","7617.90415414864"
"Mississippi","Total","75-84 years","7453.02380952381","6852.02617784327","8054.02144120436"
"Mississippi","Total","85+ years","7610.60952380951","7084.97431152089","8136.24473609814"
"Missouri","Female","< 1 year","194.804761904761","153.4248453476","236.184678461922"
"Missouri","Female","1-4 years","35.4190476190477","20.4311343023977","50.4069609356976"
"Missouri","Female","5-14 years","41.2285714285713","23.1780069630201","59.2791358941225"
"Missouri","Female","15-24 years","200.109523809524","159.04681486926","241.172232749787"
"Missouri","Female","25-34 years","404.457142857143","343.603955409447","465.31033030484"
"Missouri","Female","35-44 years","581.014285714284","479.701465586269","682.327105842298"
"Missouri","Female","45-54 years","1555.9","1268.32960974562","1843.47039025439"
"Missouri","Female","55-64 years","3466.65714285719","3242.15414641416","3691.16013930022"
"Missouri","Female","65-74 years","5000.25714285715","4217.09205553512","5783.42223017918"
"Missouri","Female","75-84 years","6881.38095238096","6285.48891795728","7477.27298680465"
"Missouri","Female","85+ years","11213.8285714286","10605.3751568426","11822.2819860146"
"Missouri","Male","< 1 year","246.966666666667","198.29761820231","295.635715131025"
"Missouri","Male","1-4 years","49.5761904761904","31.3179688922441","67.8344120601367"
"Missouri","Male","5-14 years","63.4809523809517","40.8046778004363","86.1572269614672"
"Missouri","Male","15-24 years","549.385714285714","447.989300975078","650.78212759635"
"Missouri","Male","25-34 years","918.242857142861","784.569822104424","1051.9158921813"
"Missouri","Male","35-44 years","1025.54285714286","765.90866647208","1285.17704781363"
"Missouri","Male","45-54 years","2394.29047619048","1934.97710739499","2853.60384498596"
"Missouri","Male","55-64 years","5411.83809523811","5139.63690352353","5684.03928695269"
"Missouri","Male","65-74 years","6428.87142857145","5323.2192562203","7534.5236009226"
"Missouri","Male","75-84 years","7279.01428571429","6557.85756275978","8000.17100866879"
"Missouri","Male","85+ years","7093.01904761911","6616.25316931112","7569.78492592709"
"Missouri","Total","< 1 year","441.771428571428","363.694875643747","519.847981499109"
"Missouri","Total","1-4 years","84.9952380952379","61.6087855317779","108.381690658698"
"Missouri","Total","5-14 years","104.709523809523","67.5595620411701","141.859485577877"
"Missouri","Total","15-24 years","749.495238095238","621.40977005159","877.580706138886"
"Missouri","Total","25-34 years","1322.7","1142.55783847558","1502.84216152443"
"Missouri","Total","35-44 years","1606.55714285714","1261.05229133778","1952.0619943765"
"Missouri","Total","45-54 years","3950.19047619047","3223.75719095035","4676.6237614306"
"Missouri","Total","55-64 years","8878.49523809523","8412.87608904308","9344.11438714738"
"Missouri","Total","65-74 years","11429.1285714286","9554.60611916316","13303.6510236941"
"Missouri","Total","75-84 years","14160.3952380952","12868.7996365375","15451.990839653"
"Missouri","Total","85+ years","18306.8476190477","17274.7128717573","19338.982366338"
"Montana","Female","< 1 year","26.7238095238093","13.7425850106066","39.7050340370121"
"Montana","Female","1-4 years","5.37142857142857","0.01","11.438741667804"
"Montana","Female","5-14 years","8.65238095238095","2.45190672077901","14.8528551839829"
"Montana","Female","15-24 years","38.8285714285714","23.8452480354029","53.81189482174"
"Montana","Female","25-34 years","68.9666666666667","49.8336830762672","88.0996502570662"
"Montana","Female","35-44 years","96.1333333333334","70.8458700337569","121.42079663291"
"Montana","Female","45-54 years","232.119047619048","167.872749872883","296.365345365212"
"Montana","Female","55-64 years","525.457142857143","482.452230786722","568.462054927565"
"Montana","Female","65-74 years","759.200000000004","656.027931782169","862.372068217839"
"Montana","Female","75-84 years","1092.64285714286","947.891411796742","1237.39430248897"
"Montana","Female","85+ years","1990.06190476191","1861.2843796779","2118.83942984592"
"Montana","Male","< 1 year","37.5047619047619","24.9238852487511","50.0856385607727"
"Montana","Male","1-4 years","8.72857142857143","2.35009743085794","15.1070454262849"
"Montana","Male","5-14 years","11.8333333333333","3.63776828007941","20.0288983865871"
"Montana","Male","15-24 years","83.3809523809523","60.7818946870264","105.980010074878"
"Montana","Male","25-34 years","140.961904761905","111.778517255833","170.145292267977"
"Montana","Male","35-44 years","160.319047619048","125.528905532314","195.109189705781"
"Montana","Male","45-54 years","327.723809523809","234.498884556877","420.948734490741"
"Montana","Male","55-64 years","836.31904761905","764.637016439266","908.001078798835"
"Montana","Male","65-74 years","1146.88095238095","949.283961009545","1344.47794375236"
"Montana","Male","75-84 years","1269.86666666667","1098.86911642546","1440.86421690787"
"Montana","Male","85+ years","1374.54285714286","1292.05888760267","1457.02682668305"
"Montana","Total","< 1 year","64.2285714285713","45.1166068076312","83.3405360495114"
"Montana","Total","1-4 years","14.1","5.25407082246343","22.9459291775365"
"Montana","Total","5-14 years","20.4857142857144","8.47918227349472","32.492246297934"
"Montana","Total","15-24 years","122.209523809523","90.5230402654598","153.896007353587"
"Montana","Total","25-34 years","209.928571428572","171.90696215872","247.950180698425"
"Montana","Total","35-44 years","256.452380952381","212.662038701909","300.242723202853"
"Montana","Total","45-54 years","559.842857142857","414.235004418383","705.45070986733"
"Montana","Total","55-64 years","1361.7761904762","1268.71766446844","1454.83471648396"
"Montana","Total","65-74 years","1906.08095238096","1620.93932797137","2191.22257679055"
"Montana","Total","75-84 years","2362.50952380952","2063.12222765926","2661.89681995978"
"Montana","Total","85+ years","3364.60476190477","3210.09775634065","3519.1117674689"
"Nebraska","Female","< 1 year","60.938095238095","38.9669749351357","82.9092155410543"
"Nebraska","Female","1-4 years","10.4142857142857","0.01","21.0019594932747"
"Nebraska","Female","5-14 years","15.2333333333333","3.63360108084976","26.8330655858169"
"Nebraska","Female","15-24 years","43.785714285714","31.3646273411001","56.2068012303279"
"Nebraska","Female","25-34 years","70.2238095238095","53.4268110004814","87.0208080471375"
"Nebraska","Female","35-44 years","131.204761904762","99.8358995127576","162.573624296766"
"Nebraska","Female","45-54 years","356.604761904762","302.462408083518","410.747115726007"
"Nebraska","Female","55-64 years","801.547619047622","729.312381852203","873.782856243041"
"Nebraska","Female","65-74 years","1142.89047619048","908.284386245288","1377.49656613567"
"Nebraska","Female","75-84 years","1837.97619047618","1703.12955396444","1972.82282698793"
"Nebraska","Female","85+ years","3779.67142857143","3503.46202418944","4055.88083295342"
"Nebraska","Male","< 1 year","72.5476190476188","48.8710830877792","96.2241550074584"
"Nebraska","Male","1-4 years","14.4238095238095","5.62709081660149","23.2205282310175"
"Nebraska","Male","5-14 years","17.552380952381","5.83714382817051","29.2676180765915"
"Nebraska","Male","15-24 years","106.5","77.1448138923385","135.855186107661"
"Nebraska","Male","25-34 years","173.200000000001","142.185671094463","204.214328905539"
"Nebraska","Male","35-44 years","205.2","142.579587585622","267.820412414377"
"Nebraska","Male","45-54 years","519.519047619047","420.738541554426","618.299553683669"
"Nebraska","Male","55-64 years","1252.78095238096","1157.68514262801","1347.8767621339"
"Nebraska","Male","65-74 years","1586.31904761905","1227.53091703207","1945.10717820602"
"Nebraska","Male","75-84 years","1997.61428571428","1844.91769998485","2150.31087144371"
"Nebraska","Male","85+ years","2428.96190476191","2248.79483452772","2609.12897499609"
"Nebraska","Total","< 1 year","133.485714285714","100.195624087739","166.775804483689"
"Nebraska","Total","1-4 years","24.8380952380952","13.9499016810891","35.7262887951013"
"Nebraska","Total","5-14 years","32.7857142857142","18.5445282708452","47.0269003005833"
"Nebraska","Total","15-24 years","150.285714285714","114.952173854605","185.619254716823"
"Nebraska","Total","25-34 years","243.423809523811","202.23105530812","284.616563739501"
"Nebraska","Total","35-44 years","336.404761904761","246.243022723303","426.56650108622"
"Nebraska","Total","45-54 years","876.12380952381","745.27725883469","1006.97036021293"
"Nebraska","Total","55-64 years","2054.32857142859","1919.42592313832","2189.23121971886"
"Nebraska","Total","65-74 years","2729.20952380953","2151.05002285046","3307.3690247686"
"Nebraska","Total","75-84 years","3835.59047619047","3587.53660375157","4083.64434862938"
"Nebraska","Total","85+ years","6208.63333333333","5813.69502002898","6603.57164663768"
"Nevada","Female","< 1 year","90.4857142857142","61.3945240607552","119.576904510673"
"Nevada","Female","1-4 years","13.5333333333333","6.69472526724587","20.3719413994207"
"Nevada","Female","5-14 years","21.4047619047619","6.79282177107293","36.0167020384509"
"Nevada","Female","15-24 years","79.5047619047619","54.6432140180227","104.366309791501"
"Nevada","Female","25-34 years","164.8","137.745079522564","191.854920477436"
"Nevada","Female","35-44 years","278.409523809524","232.590497669232","324.228549949815"
"Nevada","Female","45-54 years","697.147619047621","598.176077524976","796.119160570265"
"Nevada","Female","55-64 years","1470.53809523809","1395.37516350502","1545.70102697117"
"Nevada","Female","65-74 years","2292.84761904762","2022.92590641933","2562.76933167591"
"Nevada","Female","75-84 years","2778.24285714288","2487.17852222808","3069.30719205767"
"Nevada","Female","85+ years","3478.89999999999","3283.56519509205","3674.23480490793"
"Nevada","Male","< 1 year","114.02380952381","82.7639517107477","145.283667336871"
"Nevada","Male","1-4 years","25.3380952380952","13.55324146903","37.1229490071604"
"Nevada","Male","5-14 years","29.8523809523809","19.6134712555129","40.091290649249"
"Nevada","Male","15-24 years","205.866666666667","140.412271742193","271.32106159114"
"Nevada","Male","25-34 years","361.942857142858","308.499525479538","415.386188806178"
"Nevada","Male","35-44 years","476.223809523809","391.908582875226","560.539036172393"
"Nevada","Male","45-54 years","1114.16190476191","945.282045126956","1283.04176439686"
"Nevada","Male","55-64 years","2340.23333333334","2241.89193705103","2438.57472961565"
"Nevada","Male","65-74 years","3321.00476190477","2871.9327277975","3770.07679601203"
"Nevada","Male","75-84 years","3405.95714285718","3032.5413191305","3779.37296658386"
"Nevada","Male","85+ years","2599.39047619049","2455.26209737106","2743.51885500991"
"Nevada","Total","< 1 year","204.509523809524","152.674761192275","256.344286426772"
"Nevada","Total","1-4 years","38.8714285714285","25.0260490997138","52.7168080431432"
"Nevada","Total","5-14 years","51.2571428571428","31.9239907322154","70.5902949820702"
"Nevada","Total","15-24 years","285.371428571428","201.700165925768","369.042691217089"
"Nevada","Total","25-34 years","526.742857142857","458.549744177833","594.935970107881"
"Nevada","Total","35-44 years","754.633333333333","640.914397519199","868.352269147467"
"Nevada","Total","45-54 years","1811.30952380952","1563.32367987097","2059.29536774806"
"Nevada","Total","55-64 years","3810.77142857143","3677.02439693873","3944.51846020414"
"Nevada","Total","65-74 years","5613.85238095239","4915.80279389132","6311.90196801346"
"Nevada","Total","75-84 years","6184.20000000001","5536.32132690138","6832.07867309865"
"Nevada","Total","85+ years","6078.29047619051","5817.5737083868","6339.00724399422"
"New Hampshire","Female","< 1 year","20.2761904761905","8.04412755249589","32.5082533998852"
"New Hampshire","Female","1-4 years","4.1047619047619","0.01","9.95143867572307"
"New Hampshire","Female","5-14 years","6.46190476190475","0.0972079157156944","12.8266016080938"
"New Hampshire","Female","15-24 years","30.9142857142858","17.3263179585444","44.5022534700271"
"New Hampshire","Female","25-34 years","80.276190476191","57.4302247314824","103.1221562209"
"New Hampshire","Female","35-44 years","93.2761904761903","61.5226749134481","125.029706038933"
"New Hampshire","Female","45-54 years","261.490476190476","228.014040553118","294.966911827834"
"New Hampshire","Female","55-64 years","610.685714285715","565.035699476819","656.335729094611"
"New Hampshire","Female","65-74 years","926.509523809524","776.279870758951","1076.7391768601"
"New Hampshire","Female","75-84 years","1356.07619047619","1211.03338356713","1501.11899738525"
"New Hampshire","Female","85+ years","2697.18095238095","2532.20136544494","2862.16053931696"
"New Hampshire","Male","< 1 year","22.152380952381","8.21923357462985","36.0855283301322"
"New Hampshire","Male","1-4 years","4.51904761904757","0.01","11.1744473986146"
"New Hampshire","Male","5-14 years","7.47142857142865","3.26744682285668","11.6754103200006"
"New Hampshire","Male","15-24 years","84.4285714285713","59.8110465908665","109.046096266276"
"New Hampshire","Male","25-34 years","184.190476190477","116.049762514181","252.331189866773"
"New Hampshire","Male","35-44 years","182.209523809524","106.76821222964","257.650835389408"
"New Hampshire","Male","45-54 years","451.919047619049","395.705672823696","508.132422414402"
"New Hampshire","Male","55-64 years","993.642857142862","921.659494784976","1065.62621950075"
"New Hampshire","Male","65-74 years","1251.10000000001","1010.18798260222","1492.01201739779"
"New Hampshire","Male","75-84 years","1522.79523809524","1358.07462557667","1687.51585061381"
"New Hampshire","Male","85+ years","1745.57142857145","1653.55124746356","1837.59160967934"
"New Hampshire","Total","< 1 year","42.4285714285716","19.5440882849369","65.3130545722062"
"New Hampshire","Total","1-4 years","8.62380952380954","0.01","18.6853697941262"
"New Hampshire","Total","5-14 years","13.9333333333334","6.78592475862857","21.0807419080382"
"New Hampshire","Total","15-24 years","115.342857142857","83.5427581056811","147.142956180034"
"New Hampshire","Total","25-34 years","264.466666666667","182.006752337062","346.926580996272"
"New Hampshire","Total","35-44 years","275.485714285714","175.407295739847","375.564132831582"
"New Hampshire","Total","45-54 years","713.409523809521","640.880878016324","785.938169602719"
"New Hampshire","Total","55-64 years","1604.32857142857","1515.61986369439","1693.03727916276"
"New Hampshire","Total","65-74 years","2177.60952380954","1798.5520985871","2556.66694903198"
"New Hampshire","Total","75-84 years","2878.87142857143","2593.68132321668","3164.06153392618"
"New Hampshire","Total","85+ years","4442.75238095241","4213.61056290115","4671.89419900368"
"New Jersey","Female","< 1 year","161.314285714288","125.640578298859","196.987993129718"
"New Jersey","Female","1-4 years","27.9095238095238","15.3643256943644","40.4547219246831"
"New Jersey","Female","5-14 years","47.0285714285712","28.2891416573342","65.7680011998082"
"New Jersey","Female","15-24 years","170.442857142857","139.363836253219","201.521878032496"
"New Jersey","Female","25-34 years","386.880952380952","252.173018929925","521.58888583198"
"New Jersey","Female","35-44 years","502.114285714291","354.876738877469","649.351832551114"
"New Jersey","Female","45-54 years","1625.8","1433.48529904148","1818.11470095852"
"New Jersey","Female","55-64 years","3478.87619047619","3294.04488746042","3663.70749349197"
"New Jersey","Female","65-74 years","5077.80952380953","3980.36050667612","6175.25854094294"
"New Jersey","Female","75-84 years","7682.8952380952","6776.56519498413","8589.22528120626"
"New Jersey","Female","85+ years","17529.5523809524","16804.8793839356","18254.2253779692"
"New Jersey","Male","< 1 year","205.452380952378","148.368740338112","262.536021566644"
"New Jersey","Male","1-4 years","32.8571428571427","15.3634086899415","50.3508770243438"
"New Jersey","Male","5-14 years","50.6095238095236","31.0338130855787","70.1852345334684"
"New Jersey","Male","15-24 years","481.142857142856","368.550256295501","593.735457990212"
"New Jersey","Male","25-34 years","996.638095238093","696.946185790097","1296.33000468609"
"New Jersey","Male","35-44 years","993.795238095241","562.763416609075","1424.82705958141"
"New Jersey","Male","45-54 years","2545.1761904762","2329.2581820169","2761.09419893549"
"New Jersey","Male","55-64 years","5362.29999999999","5134.53559362647","5590.06440637351"
"New Jersey","Male","65-74 years","6457.80952380953","4851.45970667416","8064.1593409449"
"New Jersey","Male","75-84 years","7954.92857142846","7173.14919296593","8736.707949891"
"New Jersey","Male","85+ years","10543.1761904762","10081.7717206879","11004.5806602645"
"New Jersey","Total","< 1 year","366.76666666667","298.484345828342","435.048987504998"
"New Jersey","Total","1-4 years","60.7666666666664","37.7518376814007","83.7814956519321"
"New Jersey","Total","5-14 years","97.6380952380941","64.2024346790974","131.073755797091"
"New Jersey","Total","15-24 years","651.585714285713","526.710630655153","776.460797916273"
"New Jersey","Total","25-34 years","1383.51904761905","960.15507018048","1806.88302505761"
"New Jersey","Total","35-44 years","1495.90952380952","927.542001796379","2064.27704582266"
"New Jersey","Total","45-54 years","4170.9761904762","3818.73178282152","4523.22059813087"
"New Jersey","Total","55-64 years","8841.1761904762","8500.67190087796","9181.68048007443"
"New Jersey","Total","65-74 years","11535.6190476191","8844.92016652782","14226.3179287103"
"New Jersey","Total","75-84 years","15637.8238095237","13982.1874557203","17293.4601633271"
"New Jersey","Total","85+ years","28072.7285714287","26971.4094534337","29174.0476894237"
"New Mexico","Female","< 1 year","57.7238095238099","43.6854225413317","71.7621965062881"
"New Mexico","Female","1-4 years","15.8333333333333","4.09165931732837","27.5750073493382"
"New Mexico","Female","5-14 years","18.3523809523811","7.23662828323443","29.4681336215277"
"New Mexico","Female","15-24 years","75.9999999999999","49.9495315415679","102.050468458432"
"New Mexico","Female","25-34 years","186.766666666668","157.521864080322","216.011469253015"
"New Mexico","Female","35-44 years","250.647619047619","195.25813741599","306.037100679248"
"New Mexico","Female","45-54 years","541.671428571428","454.575253564484","628.767603578372"
"New Mexico","Female","55-64 years","1049.65238095239","976.562803243213","1122.74195866156"
"New Mexico","Female","65-74 years","1504.67619047619","1304.34609685382","1705.00628409855"
"New Mexico","Female","75-84 years","2016.47619047619","1888.44102887346","2144.51135207892"
"New Mexico","Female","85+ years","3161.03809523809","2964.12389351251","3357.95229696368"
"New Mexico","Male","< 1 year","74.6571428571428","51.7961284609241","97.5181572533616"
"New Mexico","Male","1-4 years","16.0333333333334","4.47678576787849","27.5898808987883"
"New Mexico","Male","5-14 years","22.695238095238","9.15001091359936","36.2404652768766"
"New Mexico","Male","15-24 years","204.728571428571","158.686055517651","250.77108733949"
"New Mexico","Male","25-34 years","426.447619047623","368.504587768282","484.390650326965"
"New Mexico","Male","35-44 years","477.780952380952","383.759969054037","571.801935707868"
"New Mexico","Male","45-54 years","891.9","773.071510781879","1010.72848921812"
"New Mexico","Male","55-64 years","1717.22380952383","1618.25331047061","1816.19430857705"
"New Mexico","Male","65-74 years","2083.83333333333","1738.85451966207","2428.81214700458"
"New Mexico","Male","75-84 years","2280.22857142858","2105.56696843208","2454.89017442507"
"New Mexico","Male","85+ years","2204.66190476192","2086.13344590545","2323.19036361839"
"New Mexico","Total","< 1 year","132.380952380952","104.194382794524","160.567521967381"
"New Mexico","Total","1-4 years","31.8666666666666","14.0669306226371","49.666402710696"
"New Mexico","Total","5-14 years","41.047619047619","20.7036297213843","61.3916083738538"
"New Mexico","Total","15-24 years","280.728571428571","226.05404043909","335.403102418052"
"New Mexico","Total","25-34 years","613.214285714286","535.839427061338","690.589144367235"
"New Mexico","Total","35-44 years","728.428571428572","597.713831365905","859.14331149124"
"New Mexico","Total","45-54 years","1433.57142857143","1239.3836292398","1627.75922790306"
"New Mexico","Total","55-64 years","2766.87619047621","2628.23868347927","2905.51369747315"
"New Mexico","Total","65-74 years","3588.50952380954","3058.29737082449","4118.72167679458"
"New Mexico","Total","75-84 years","4296.70476190477","4044.34170618726","4549.06781762227"
"New Mexico","Total","85+ years","5365.70000000001","5128.30812975006","5603.09187024997"
"New York","Female","< 1 year","413.071428571424","366.506158606557","459.636698536291"
"New York","Female","1-4 years","67.9619047619044","47.3364620237138","88.587347500095"
"New York","Female","5-14 years","91.9380952380952","53.928835029142","129.947355447048"
"New York","Female","15-24 years","333.861904761904","277.542253996509","390.181555527299"
"New York","Female","25-34 years","712.466666666667","459.986991929329","964.946341404005"
"New York","Female","35-44 years","998.699999999997","677.392418502757","1320.00758149724"
"New York","Female","45-54 years","3227.59523809522","2912.86513698379","3542.32533920665"
"New York","Female","55-64 years","7366.65714285715","7160.91688540722","7572.39740030708"
"New York","Female","65-74 years","11045.0333333333","8956.45203940958","13133.6146272571"
"New York","Female","75-84 years","16353.6142857143","14692.7770417271","18014.4515297016"
"New York","Female","85+ years","35445.3000000001","34024.3076647121","36866.2923352881"
"New York","Male","< 1 year","510.299999999996","450.950147169368","569.649852830623"
"New York","Male","1-4 years","74.7523809523818","53.5584606357283","95.9463012690354"
"New York","Male","5-14 years","121.890476190478","89.6901268752625","154.090825505693"
"New York","Male","15-24 years","894.704761904759","762.174909429625","1027.23461437989"
"New York","Male","25-34 years","1768.88571428572","1264.17055758861","2273.60087098282"
"New York","Male","35-44 years","1848.35714285716","1134.35430464319","2562.35998107113"
