"State","Gender","Age.Cohort","Fit.Bound","LE"
"Mississippi","Total","< 1 year","upr","75.4907347582878"
"Mississippi","Total","1-4 years","upr","74.9112235657582"
"Mississippi","Total","5-14 years","upr","71.002014945527"
"Mississippi","Total","15-24 years","upr","61.1390639020237"
"Mississippi","Total","25-34 years","upr","51.7139910703004"
"Mississippi","Total","35-44 years","upr","42.6456731931514"
"Mississippi","Total","45-54 years","upr","33.9214225797266"
"Mississippi","Total","55-64 years","upr","25.8410946637693"
"Mississippi","Total","65-74 years","upr","18.8203825265648"
"Mississippi","Total","75-84 years","upr","12.4422822842967"
"Mississippi","Total","85+ years","upr","7.80982680503359"
"Missouri","Female","< 1 year","fit","79.9646292297094"
"Missouri","Female","1-4 years","fit","79.4290346002943"
"Missouri","Female","5-14 years","fit","75.5137863264692"
"Missouri","Female","15-24 years","fit","65.5973241274773"
"Missouri","Female","25-34 years","fit","55.9648716606553"
"Missouri","Female","35-44 years","fit","46.4991701745348"
"Missouri","Female","45-54 years","fit","37.2793944604352"
"Missouri","Female","55-64 years","fit","28.6031963908773"
"Missouri","Female","65-74 years","fit","20.6159722726606"
"Missouri","Female","75-84 years","fit","13.4274821579889"
"Missouri","Female","85+ years","fit","8.13489482955962"
"Missouri","Female","< 1 year","lwr","79.4875250302555"
"Missouri","Female","1-4 years","lwr","78.9765520349405"
"Missouri","Female","5-14 years","lwr","75.0639875556444"
"Missouri","Female","15-24 years","lwr","65.1485854428464"
"Missouri","Female","25-34 years","lwr","55.5245394803997"
"Missouri","Female","35-44 years","lwr","46.0734793810543"
"Missouri","Female","45-54 years","lwr","36.8715609506703"
"Missouri","Female","55-64 years","lwr","28.2416761305122"
"Missouri","Female","65-74 years","lwr","20.2536403626997"
"Missouri","Female","75-84 years","lwr","13.1111527248349"
"Missouri","Female","85+ years","lwr","7.84677022369604"
"Missouri","Female","< 1 year","upr","80.428990871568"
"Missouri","Female","1-4 years","upr","79.871317672806"
"Missouri","Female","5-14 years","upr","75.9535631454691"
"Missouri","Female","15-24 years","upr","66.036068391577"
"Missouri","Female","25-34 years","upr","56.3956339084738"
"Missouri","Female","35-44 years","upr","46.9161865927343"
"Missouri","Female","45-54 years","upr","37.6795166459651"
"Missouri","Female","55-64 years","upr","28.9607771411702"
"Missouri","Female","65-74 years","upr","20.974012708351"
"Missouri","Female","75-84 years","upr","13.7422288829205"
"Missouri","Female","85+ years","upr","8.4230194354232"
"Missouri","Male","< 1 year","fit","73.9137545501945"
"Missouri","Male","1-4 years","fit","73.3937108549978"
"Missouri","Male","5-14 years","fit","69.4982827562125"
"Missouri","Male","15-24 years","fit","59.6329545154532"
"Missouri","Male","25-34 years","fit","50.4727742978069"
"Missouri","Male","35-44 years","fit","41.6692663225216"
"Missouri","Male","45-54 years","fit","32.9624631806563"
"Missouri","Male","55-64 years","fit","24.8887934122615"
"Missouri","Male","65-74 years","fit","17.7767939240316"
"Missouri","Male","75-84 years","fit","11.4126997359856"
"Missouri","Male","85+ years","fit","6.99340409183029"
"Missouri","Male","< 1 year","lwr","73.3920617374672"
"Missouri","Male","1-4 years","lwr","72.8961746380391"
"Missouri","Male","5-14 years","lwr","69.0036778650438"
"Missouri","Male","15-24 years","lwr","59.1398666991661"
"Missouri","Male","25-34 years","lwr","49.9973316513905"
"Missouri","Male","35-44 years","lwr","41.2237850890461"
"Missouri","Male","45-54 years","lwr","32.5472712928289"
"Missouri","Male","55-64 years","lwr","24.5442708176768"
"Missouri","Male","65-74 years","lwr","17.4267257054865"
"Missouri","Male","75-84 years","lwr","11.1196482801769"
"Missouri","Male","85+ years","lwr","6.72450234796935"
"Missouri","Male","< 1 year","upr","74.4187223818078"
"Missouri","Male","1-4 years","upr","73.8769234159523"
"Missouri","Male","5-14 years","upr","69.9787367313162"
"Missouri","Male","15-24 years","upr","60.111918175925"
"Missouri","Male","25-34 years","upr","50.9348904278308"
"Missouri","Male","35-44 years","upr","42.1030878636008"
"Missouri","Male","45-54 years","upr","33.3676330158165"
"Missouri","Male","55-64 years","upr","25.2293283972453"
"Missouri","Male","65-74 years","upr","18.1221453922639"
"Missouri","Male","75-84 years","upr","11.704393954039"
"Missouri","Male","85+ years","upr","7.26230583569121"
"Missouri","Total","< 1 year","fit","76.9063090966795"
"Missouri","Total","1-4 years","fit","76.381090246465"
"Missouri","Total","5-14 years","fit","72.476632870395"
"Missouri","Total","15-24 years","fit","62.587740639511"
"Missouri","Total","25-34 years","fit","53.2113752129719"
"Missouri","Total","35-44 years","fit","44.0997950114407"
"Missouri","Total","45-54 years","fit","35.153619947304"
"Missouri","Total","55-64 years","fit","26.8007603440067"
"Missouri","Total","65-74 years","fit","19.2833322149887"
"Missouri","Total","75-84 years","fit","12.5312784675838"
"Missouri","Total","85+ years","fit","7.69358943427604"
"Missouri","Total","< 1 year","lwr","76.4021231449933"
"Missouri","Total","1-4 years","lwr","75.9011036222059"
"Missouri","Total","5-14 years","lwr","71.9994734583979"
"Missouri","Total","15-24 years","lwr","62.1119026285496"
"Missouri","Total","25-34 years","lwr","52.7489905697025"
"Missouri","Total","35-44 years","lwr","43.6605283993448"
"Missouri","Total","45-54 years","lwr","34.7386589682135"
"Missouri","Total","55-64 years","lwr","26.444665253079"
"Missouri","Total","65-74 years","lwr","18.9242110673429"
"Missouri","Total","75-84 years","lwr","12.2240584121953"
"Missouri","Total","85+ years","lwr","7.41361093038677"
"Missouri","Total","< 1 year","upr","77.3956436465881"
"Missouri","Total","1-4 years","upr","76.8486513906786"
"Missouri","Total","5-14 years","upr","72.9415426377172"
"Missouri","Total","15-24 years","upr","63.0513578260732"
"Missouri","Total","25-34 years","upr","53.6621739864109"
"Missouri","Total","35-44 years","upr","44.5288204430595"
"Missouri","Total","45-54 years","upr","35.5596496616383"
"Missouri","Total","55-64 years","upr","27.1528280657926"
"Missouri","Total","65-74 years","upr","19.637889559662"
"Missouri","Total","75-84 years","upr","12.8369815801709"
"Missouri","Total","85+ years","upr","7.97356793816536"
"Montana","Female","< 1 year","fit","81.6536836510102"
"Montana","Female","1-4 years","fit","81.027622638962"
"Montana","Female","5-14 years","fit","77.1321514989814"
"Montana","Female","15-24 years","fit","67.2733041509527"
"Montana","Female","25-34 years","fit","57.6502088312586"
"Montana","Female","35-44 years","fit","48.2331293779991"
"Montana","Female","45-54 years","fit","38.8062803871062"
"Montana","Female","55-64 years","fit","30.0692975600183"
"Montana","Female","65-74 years","fit","21.6559330250258"
"Montana","Female","75-84 years","fit","13.8794891226951"
"Montana","Female","85+ years","fit","7.76243435229545"
"Montana","Female","< 1 year","lwr","81.1951893162763"
"Montana","Female","1-4 years","lwr","80.587410729993"
"Montana","Female","5-14 years","lwr","76.6969086167616"
"Montana","Female","15-24 years","lwr","66.8441353495416"
"Montana","Female","25-34 years","lwr","57.2321862251676"
"Montana","Female","35-44 years","lwr","47.8341576457662"
"Montana","Female","45-54 years","lwr","38.4303841506092"
"Montana","Female","55-64 years","lwr","29.8115675802223"
"Montana","Female","65-74 years","lwr","21.4534441196823"
"Montana","Female","75-84 years","lwr","13.6953982258141"
"Montana","Female","85+ years","lwr","7.6244667020891"
"Montana","Female","< 1 year","upr","82.0797351012898"
"Montana","Female","1-4 years","upr","81.4370569108837"
"Montana","Female","5-14 years","upr","77.5370575248891"
"Montana","Female","15-24 years","upr","67.6726251940953"
"Montana","Female","25-34 years","upr","58.0389717495189"
"Montana","Female","35-44 years","upr","48.6039718169034"
"Montana","Female","45-54 years","upr","39.1557872873515"
"Montana","Female","55-64 years","upr","30.3203828467761"
"Montana","Female","65-74 years","upr","21.8559872653006"
"Montana","Female","75-84 years","upr","14.0615601816708"
"Montana","Female","85+ years","upr","7.90040200250186"
"Montana","Male","< 1 year","fit","76.2249006883002"
"Montana","Male","1-4 years","fit","75.5796153221449"
"Montana","Male","5-14 years","fit","71.637785559285"
"Montana","Male","15-24 years","fit","61.7423255185043"
"Montana","Male","25-34 years","fit","52.5553852113013"
"Montana","Male","35-44 years","fit","43.5253214991206"
"Montana","Male","45-54 years","fit","34.5482351215005"
"Montana","Male","55-64 years","fit","26.4491165684767"
"Montana","Male","65-74 years","fit","18.9700699545894"
"Montana","Male","75-84 years","fit","11.9211800245973"
"Montana","Male","85+ years","fit","6.72522583740464"
"Montana","Male","< 1 year","lwr","75.6540777512709"
"Montana","Male","1-4 years","lwr","75.0262286642057"
"Montana","Male","5-14 years","lwr","71.0872432867061"
"Montana","Male","15-24 years","lwr","61.1956521219881"
"Montana","Male","25-34 years","lwr","52.0362030641176"
"Montana","Male","35-44 years","lwr","43.0365249722803"
"Montana","Male","45-54 years","lwr","34.101001872055"
"Montana","Male","55-64 years","lwr","26.1418512935368"
"Montana","Male","65-74 years","lwr","18.7494981390678"
"Montana","Male","75-84 years","lwr","11.7492569379661"
"Montana","Male","85+ years","lwr","6.60192698192198"
"Montana","Male","< 1 year","upr","76.7566968472022"
"Montana","Male","1-4 years","upr","76.0955895816844"
"Montana","Male","5-14 years","upr","72.1511777372497"
"Montana","Male","15-24 years","upr","62.2521166390943"
"Montana","Male","25-34 years","upr","53.0393954648294"
"Montana","Male","35-44 years","upr","43.9806485250444"
"Montana","Male","45-54 years","upr","34.9652054477403"
"Montana","Male","55-64 years","upr","26.7456941947469"
"Montana","Male","65-74 years","upr","19.1865486441823"
"Montana","Male","75-84 years","upr","12.0911664809902"
"Montana","Male","85+ years","upr","6.8485246928873"
"Montana","Total","< 1 year","fit","78.8313152961799"
"Montana","Total","1-4 years","fit","78.195334789789"
"Montana","Total","5-14 years","fit","74.2753926211995"
"Montana","Total","15-24 years","fit","64.397149916766"
"Montana","Total","25-34 years","fit","55.0146769420121"
"Montana","Total","35-44 years","fit","45.8072225149915"
"Montana","Total","45-54 years","fit","36.6250456482225"
"Montana","Total","55-64 years","fit","28.2401959418384"
"Montana","Total","65-74 years","fit","20.3052906319063"
"Montana","Total","75-84 years","fit","12.9296477437415"
"Montana","Total","85+ years","fit","7.32141655856236"
"Montana","Total","< 1 year","lwr","78.3218063076834"
"Montana","Total","1-4 years","lwr","77.701960368119"
"Montana","Total","5-14 years","lwr","73.7858197241466"
"Montana","Total","15-24 years","lwr","63.9124169067316"
"Montana","Total","25-34 years","lwr","54.5493000026836"
"Montana","Total","35-44 years","lwr","45.3671645463717"
"Montana","Total","45-54 years","lwr","36.2177820365441"
"Montana","Total","55-64 years","lwr","27.9667239279226"
"Montana","Total","65-74 years","lwr","20.1010830933762"
"Montana","Total","75-84 years","lwr","12.7587638599883"
"Montana","Total","85+ years","lwr","7.20125347530643"
"Montana","Total","< 1 year","upr","79.3050780407147"
"Montana","Total","1-4 years","upr","78.654302223563"
"Montana","Total","5-14 years","upr","74.7308966243808"
"Montana","Total","15-24 years","upr","64.8481738112518"
"Montana","Total","25-34 years","upr","55.4474354298009"
"Montana","Total","35-44 years","upr","46.2161115260377"
"Montana","Total","45-54 years","upr","37.003603992984"
"Montana","Total","55-64 years","upr","28.5053439222661"
"Montana","Total","65-74 years","upr","20.5062814555765"
"Montana","Total","75-84 years","upr","13.0984502551747"
"Montana","Total","85+ years","upr","7.4415796418183"
"Nebraska","Female","< 1 year","fit","82.2703307433295"
"Nebraska","Female","1-4 years","fit","81.5609819294104"
"Nebraska","Female","5-14 years","fit","77.6180835845"
"Nebraska","Female","15-24 years","fit","67.704080063829"
"Nebraska","Female","25-34 years","fit","57.9428091956015"
"Nebraska","Female","35-44 years","fit","48.2460840205201"
"Nebraska","Female","45-54 years","fit","38.6848499886779"
"Nebraska","Female","55-64 years","fit","29.7530798888268"
"Nebraska","Female","65-74 years","fit","21.3710861159768"
"Nebraska","Female","75-84 years","fit","13.7390924606747"
"Nebraska","Female","85+ years","fit","8.03628153175251"
"Nebraska","Female","< 1 year","lwr","81.8248908327297"
"Nebraska","Female","1-4 years","lwr","81.1310921943871"
"Nebraska","Female","5-14 years","lwr","77.189491900641"
"Nebraska","Female","15-24 years","lwr","67.2781501497536"
"Nebraska","Female","25-34 years","lwr","57.5243008796546"
"Nebraska","Female","35-44 years","lwr","47.8402015391227"
"Nebraska","Female","45-54 years","lwr","38.2882929366473"
"Nebraska","Female","55-64 years","lwr","29.4031363749758"
"Nebraska","Female","65-74 years","lwr","21.0587022670345"
"Nebraska","Female","75-84 years","lwr","13.441084003783"
"Nebraska","Female","85+ years","lwr","7.75638812976705"
"Nebraska","Female","< 1 year","upr","82.7035782345223"
"Nebraska","Female","1-4 years","upr","81.9802862069682"
"Nebraska","Female","5-14 years","upr","78.0361519241617"
"Nebraska","Female","15-24 years","upr","68.1196583376877"
"Nebraska","Female","25-34 years","upr","58.3514538517359"
"Nebraska","Female","35-44 years","upr","48.64319527738"
"Nebraska","Female","45-54 years","upr","39.0730926962215"
"Nebraska","Female","55-64 years","upr","30.099158630649"
"Nebraska","Female","65-74 years","upr","21.6820071011017"
"Nebraska","Female","75-84 years","upr","14.0361391290363"
"Nebraska","Female","85+ years","upr","8.31617493373797"
"Nebraska","Male","< 1 year","fit","77.3537076293087"
"Nebraska","Male","1-4 years","fit","76.8748056638193"
"Nebraska","Male","5-14 years","fit","72.9370022182134"
"Nebraska","Male","15-24 years","fit","63.0754975161153"
"Nebraska","Male","25-34 years","fit","53.6487607371718"
"Nebraska","Male","35-44 years","fit","44.3638126055436"
"Nebraska","Male","45-54 years","fit","35.1969944749529"
"Nebraska","Male","55-64 years","fit","26.6474201815346"
"Nebraska","Male","65-74 years","fit","18.9653457785983"
"Nebraska","Male","75-84 years","fit","11.9644407675171"
"Nebraska","Male","85+ years","fit","7.1871326213081"
"Nebraska","Male","< 1 year","lwr","76.7872161095597"
"Nebraska","Male","1-4 years","lwr","76.3398512655973"
"Nebraska","Male","5-14 years","lwr","72.4039452235958"
"Nebraska","Male","15-24 years","lwr","62.5466828322488"
"Nebraska","Male","25-34 years","lwr","53.1391688161814"
"Nebraska","Male","35-44 years","lwr","43.8785025814055"
"Nebraska","Male","45-54 years","lwr","34.7272040422142"
"Nebraska","Male","55-64 years","lwr","26.2331758736237"
"Nebraska","Male","65-74 years","lwr","18.5868058277119"
"Nebraska","Male","75-84 years","lwr","11.6193364884323"
"Nebraska","Male","85+ years","lwr","6.92891961052448"
"Nebraska","Male","< 1 year","upr","77.8988857669604"
"Nebraska","Male","1-4 years","upr","77.3921057459704"
"Nebraska","Male","5-14 years","upr","73.4525245109584"
"Nebraska","Male","15-24 years","upr","63.58704840559"
"Nebraska","Male","25-34 years","upr","54.1424484332087"
"Nebraska","Male","35-44 years","upr","44.8349952954386"
"Nebraska","Male","45-54 years","upr","35.6532829882545"
"Nebraska","Male","55-64 years","upr","27.0530239901794"
"Nebraska","Male","65-74 years","upr","19.3367034052341"
"Nebraska","Male","75-84 years","upr","12.3033394317565"
"Nebraska","Male","85+ years","upr","7.44534563209172"
"Nebraska","Total","< 1 year","fit","79.7903571402748"
"Nebraska","Total","1-4 years","fit","79.2031105064149"
"Nebraska","Total","5-14 years","fit","75.2629993011294"
"Nebraska","Total","15-24 years","fit","65.3769949272322"
"Nebraska","Total","25-34 years","fit","55.7936311508934"
"Nebraska","Total","35-44 years","fit","46.3201453689944"
"Nebraska","Total","45-54 years","fit","36.9707463412674"
"Nebraska","Total","55-64 years","fit","28.2490214534073"
"Nebraska","Total","65-74 years","fit","20.2414919402396"
"Nebraska","Total","75-84 years","fit","12.9501876365001"
"Nebraska","Total","85+ years","fit","7.70927825982747"
"Nebraska","Total","< 1 year","lwr","79.2886386674783"
"Nebraska","Total","1-4 years","lwr","78.7240235295124"
"Nebraska","Total","5-14 years","lwr","74.7854992283386"
"Nebraska","Total","15-24 years","lwr","64.9030128197469"
"Nebraska","Total","25-34 years","lwr","55.3331412544008"
"Nebraska","Total","35-44 years","lwr","45.8794681896289"
"Nebraska","Total","45-54 years","lwr","36.5431257431568"
"Nebraska","Total","55-64 years","lwr","27.8740044364889"
"Nebraska","Total","65-74 years","lwr","19.9055769246574"
"Nebraska","Total","75-84 years","lwr","12.6380994703655"
"Nebraska","Total","85+ years","lwr","7.44317781007816"
"Nebraska","Total","< 1 year","upr","80.2757020321352"
"Nebraska","Total","1-4 years","upr","79.6682238264587"
"Nebraska","Total","5-14 years","upr","75.7266132040297"
"Nebraska","Total","15-24 years","upr","65.8373170888334"
"Nebraska","Total","25-34 years","upr","56.2413825730161"
"Nebraska","Total","35-44 years","upr","46.7496641774895"
"Nebraska","Total","45-54 years","upr","37.3878018312822"
"Nebraska","Total","55-64 years","upr","28.61830752296"
"Nebraska","Total","65-74 years","upr","20.5738518512569"
"Nebraska","Total","75-84 years","upr","13.2595325018345"
"Nebraska","Total","85+ years","upr","7.97537870957678"
"Nevada","Female","< 1 year","fit","80.9993295273725"
"Nevada","Female","1-4 years","fit","80.3274226915002"
"Nevada","Female","5-14 years","fit","76.3781316837059"
"Nevada","Female","15-24 years","fit","66.4355524733541"
"Nevada","Female","25-34 years","fit","56.7848655684045"
"Nevada","Female","35-44 years","fit","47.2452279121525"
"Nevada","Female","45-54 years","fit","37.9540259722344"
"Nevada","Female","55-64 years","fit","29.1135558072847"
"Nevada","Female","65-74 years","fit","21.0253543052567"
"Nevada","Female","75-84 years","fit","13.5481387173349"
"Nevada","Female","85+ years","fit","7.82765838221592"
"Nevada","Female","< 1 year","lwr","80.4777682514558"
"Nevada","Female","1-4 years","lwr","79.8507639911627"
"Nevada","Female","5-14 years","lwr","75.906099149245"
"Nevada","Female","15-24 years","lwr","65.965718334758"
"Nevada","Female","25-34 years","lwr","56.334019610691"
"Nevada","Female","35-44 years","lwr","46.810883899053"
"Nevada","Female","45-54 years","lwr","37.550600780572"
"Nevada","Female","55-64 years","lwr","28.7562408176026"
"Nevada","Female","65-74 years","lwr","20.7214779458343"
"Nevada","Female","75-84 years","lwr","13.2838883315588"
"Nevada","Female","85+ years","lwr","7.6961807573167"
"Nevada","Female","< 1 year","upr","81.4861465603781"
"Nevada","Female","1-4 years","upr","80.7792664878445"
"Nevada","Female","5-14 years","upr","76.8260921228511"
"Nevada","Female","15-24 years","upr","66.881478204932"
"Nevada","Female","25-34 years","upr","57.2137840557971"
"Nevada","Female","35-44 years","upr","47.6588185447225"
"Nevada","Female","45-54 years","upr","38.3394037837201"
"Nevada","Female","55-64 years","upr","29.4566118573639"
"Nevada","Female","65-74 years","upr","21.3181566318722"
"Nevada","Female","75-84 years","upr","13.8022561628527"
"Nevada","Female","85+ years","upr","7.95913600711516"
"Nevada","Male","< 1 year","fit","75.575461916487"
"Nevada","Male","1-4 years","fit","74.9150747455046"
"Nevada","Male","5-14 years","fit","70.9967806782109"
"Nevada","Male","15-24 years","fit","61.1259317540425"
"Nevada","Male","25-34 years","fit","52.0102709398129"
"Nevada","Male","35-44 years","fit","42.9585666875973"
"Nevada","Male","45-54 years","fit","34.1884111125362"
"Nevada","Male","55-64 years","fit","25.9452184378786"
"Nevada","Male","65-74 years","fit","18.8116852353808"
"Nevada","Male","75-84 years","fit","12.3874936433937"
"Nevada","Male","85+ years","fit","7.59174030456518"
"Nevada","Male","< 1 year","lwr","74.9416860878581"
"Nevada","Male","1-4 years","lwr","74.3229066987917"
"Nevada","Male","5-14 years","lwr","70.4118607799318"
"Nevada","Male","15-24 years","lwr","60.5460355866579"
"Nevada","Male","25-34 years","lwr","51.4845148814041"
"Nevada","Male","35-44 years","lwr","42.461507108852"
"Nevada","Male","45-54 years","lwr","33.7624335317252"
"Nevada","Male","55-64 years","lwr","25.5653200657244"
"Nevada","Male","65-74 years","lwr","18.5237743881614"
"Nevada","Male","75-84 years","lwr","12.1626685587924"
"Nevada","Male","85+ years","lwr","7.4637191319526"
"Nevada","Male","< 1 year","upr","76.1659249636836"
"Nevada","Male","1-4 years","upr","75.4724485273932"
"Nevada","Male","5-14 years","upr","71.5480545215724"
"Nevada","Male","15-24 years","upr","61.6725605263114"
"Nevada","Male","25-34 years","upr","52.5091081755083"
"Nevada","Male","35-44 years","upr","43.4304050776906"
"Nevada","Male","45-54 years","upr","34.5973307112266"
"Nevada","Male","55-64 years","upr","26.3105981206819"
"Nevada","Male","65-74 years","upr","19.0917169429931"
"Nevada","Male","75-84 years","upr","12.6070777518718"
"Nevada","Male","85+ years","upr","7.71976147717776"
"Nevada","Total","< 1 year","fit","78.1928286241038"
"Nevada","Total","1-4 years","fit","77.5273353301654"
"Nevada","Total","5-14 years","fit","73.5945395824787"
"Nevada","Total","15-24 years","fit","63.6900494286837"
"Nevada","Total","25-34 years","fit","54.3266944285201"
"Nevada","Total","35-44 years","fit","45.0489468511544"
"Nevada","Total","45-54 years","fit","36.033360501418"
"Nevada","Total","55-64 years","fit","27.5153853949894"
"Nevada","Total","65-74 years","fit","19.9321768893192"
"Nevada","Total","75-84 years","fit","12.9844752972859"
"Nevada","Total","85+ years","fit","7.72539363075069"
"Nevada","Total","< 1 year","lwr","77.6223421224795"
"Nevada","Total","1-4 years","lwr","77.0000843735243"
"Nevada","Total","5-14 years","lwr","73.0733321169292"
"Nevada","Total","15-24 years","lwr","63.1725424349751"
"Nevada","Total","25-34 years","lwr","53.8460754089472"
"Nevada","Total","35-44 years","lwr","44.5921759222869"
"Nevada","Total","45-54 years","lwr","35.6266641735559"
"Nevada","Total","55-64 years","lwr","27.1574840675171"
"Nevada","Total","65-74 years","lwr","19.6477962934898"
"Nevada","Total","75-84 years","lwr","12.7527115909975"
"Nevada","Total","85+ years","lwr","7.6201130298228"
"Nevada","Total","< 1 year","upr","78.7241349003602"
"Nevada","Total","1-4 years","upr","78.0245864555493"
"Nevada","Total","5-14 years","upr","74.086709635583"
"Nevada","Total","15-24 years","upr","64.1787963917587"
"Nevada","Total","25-34 years","upr","54.7826390853943"
"Nevada","Total","35-44 years","upr","45.4825924952528"
"Nevada","Total","45-54 years","upr","36.4219976168151"
"Nevada","Total","55-64 years","upr","27.8585655825793"
"Nevada","Total","65-74 years","upr","20.2066490896663"
"Nevada","Total","75-84 years","upr","13.2080101230917"
"Nevada","Total","85+ years","upr","7.8306742316786"
"New Hampshire","Female","< 1 year","fit","82.6919034843229"
"New Hampshire","Female","1-4 years","fit","82.0109590945128"
"New Hampshire","Female","5-14 years","fit","78.0644450197509"
"New Hampshire","Female","15-24 years","fit","68.1265289864845"
"New Hampshire","Female","25-34 years","fit","58.3436270088514"
"New Hampshire","Female","35-44 years","fit","48.8187263282921"
"New Hampshire","Female","45-54 years","fit","39.3764961628171"
"New Hampshire","Female","55-64 years","fit","30.2868785441475"
"New Hampshire","Female","65-74 years","fit","21.6132125777694"
"New Hampshire","Female","75-84 years","fit","13.6081457276338"
"New Hampshire","Female","85+ years","fit","7.78798942361187"
"New Hampshire","Female","< 1 year","lwr","82.1233313064653"
"New Hampshire","Female","1-4 years","lwr","81.499714397478"
"New Hampshire","Female","5-14 years","lwr","77.5568930884444"
"New Hampshire","Female","15-24 years","lwr","67.6202069259234"
"New Hampshire","Female","25-34 years","lwr","57.8511206334054"
"New Hampshire","Female","35-44 years","lwr","48.331265096211"
"New Hampshire","Female","45-54 years","lwr","38.931019442695"
"New Hampshire","Female","55-64 years","lwr","29.8643844418904"
"New Hampshire","Female","65-74 years","lwr","21.1982654279405"
"New Hampshire","Female","75-84 years","lwr","13.2370161598357"
"New Hampshire","Female","85+ years","lwr","7.49212358157885"
"New Hampshire","Female","< 1 year","upr","83.2266107404201"
"New Hampshire","Female","1-4 years","upr","82.503884122608"
"New Hampshire","Female","5-14 years","upr","78.5541526185705"
"New Hampshire","Female","15-24 years","upr","68.6150548253515"
"New Hampshire","Female","25-34 years","upr","58.8200238879063"
"New Hampshire","Female","35-44 years","upr","49.2901317653536"
"New Hampshire","Female","45-54 years","upr","39.8119729043095"
"New Hampshire","Female","55-64 years","upr","30.7007688039592"
"New Hampshire","Female","65-74 years","upr","22.019444821477"
"New Hampshire","Female","75-84 years","upr","13.9734148493186"
"New Hampshire","Female","85+ years","upr","8.08385526564491"
"New Hampshire","Male","< 1 year","fit","77.8059656837713"
"New Hampshire","Male","1-4 years","fit","77.1348691211255"
"New Hampshire","Male","5-14 years","fit","73.1939475852984"
"New Hampshire","Male","15-24 years","fit","63.2775962409484"
"New Hampshire","Male","25-34 years","fit","53.7718031468223"
"New Hampshire","Male","35-44 years","fit","44.5915215771726"
"New Hampshire","Male","45-54 years","fit","35.736609885113"
"New Hampshire","Male","55-64 years","fit","27.2174628531979"
"New Hampshire","Male","65-74 years","fit","19.2332807618291"
"New Hampshire","Male","75-84 years","fit","12.0035226077618"
"New Hampshire","Male","85+ years","fit","6.59312457275577"
"New Hampshire","Male","< 1 year","lwr","77.2508368354912"
"New Hampshire","Male","1-4 years","lwr","76.6319005908367"
"New Hampshire","Male","5-14 years","lwr","72.6940704347357"
"New Hampshire","Male","15-24 years","lwr","62.7791506842461"
"New Hampshire","Male","25-34 years","lwr","53.3041987381464"
"New Hampshire","Male","35-44 years","lwr","44.1380459421695"
"New Hampshire","Male","45-54 years","lwr","35.3701724502168"
"New Hampshire","Male","55-64 years","lwr","26.8960548635879"
"New Hampshire","Male","65-74 years","lwr","18.9268277538355"
"New Hampshire","Male","75-84 years","lwr","11.7659031588748"
"New Hampshire","Male","85+ years","lwr","6.40068719205053"
"New Hampshire","Male","< 1 year","upr","78.321269671139"
"New Hampshire","Male","1-4 years","upr","77.6109223273544"
"New Hampshire","Male","5-14 years","upr","73.6672177231892"
"New Hampshire","Male","15-24 years","upr","63.749470111429"
"New Hampshire","Male","25-34 years","upr","54.216486490331"
"New Hampshire","Male","35-44 years","upr","45.022426906515"
"New Hampshire","Male","45-54 years","upr","36.0929589289189"
"New Hampshire","Male","55-64 years","upr","27.531869299388"
"New Hampshire","Male","65-74 years","upr","19.5327494694584"
"New Hampshire","Male","75-84 years","upr","12.238815455003"
"New Hampshire","Male","85+ years","upr","6.78556195346107"
"New Hampshire","Total","< 1 year","fit","80.2356013627244"
"New Hampshire","Total","1-4 years","fit","79.5602928007473"
"New Hampshire","Total","5-14 years","fit","75.6168483261149"
"New Hampshire","Total","15-24 years","fit","65.6904158474585"
"New Hampshire","Total","25-34 years","fit","56.0548429955668"
"New Hampshire","Total","35-44 years","fit","46.7196845244682"
"New Hampshire","Total","45-54 years","fit","37.588639555581"
"New Hampshire","Total","55-64 years","fit","28.7993546478426"
"New Hampshire","Total","65-74 years","fit","20.4889862274565"
"New Hampshire","Total","75-84 years","fit","12.8946472582261"
"New Hampshire","Total","85+ years","fit","7.31549745417692"
"New Hampshire","Total","< 1 year","lwr","79.6696270999507"
"New Hampshire","Total","1-4 years","lwr","79.048357861108"
"New Hampshire","Total","5-14 years","lwr","75.1082824691408"
"New Hampshire","Total","15-24 years","lwr","65.1830515521127"
"New Hampshire","Total","25-34 years","lwr","55.5703412022865"
"New Hampshire","Total","35-44 years","lwr","46.2440743568876"
"New Hampshire","Total","45-54 years","lwr","37.1786263015225"
"New Hampshire","Total","55-64 years","lwr","28.4223728707705"
"New Hampshire","Total","65-74 years","lwr","20.1225549347468"
"New Hampshire","Total","75-84 years","lwr","12.583267957136"
"New Hampshire","Total","85+ years","lwr","7.06258386282774"
"New Hampshire","Total","< 1 year","upr","80.7654158230758"
"New Hampshire","Total","1-4 years","upr","80.0499363880829"
"New Hampshire","Total","5-14 years","upr","76.103503604447"
"New Hampshire","Total","15-24 years","upr","66.175901643107"
"New Hampshire","Total","25-34 years","upr","56.5202102814213"
"New Hampshire","Total","35-44 years","upr","47.1763089500358"
"New Hampshire","Total","45-54 years","upr","37.9891079419439"
"New Hampshire","Total","55-64 years","upr","29.1689182168296"
"New Hampshire","Total","65-74 years","upr","20.8479394565504"
"New Hampshire","Total","75-84 years","upr","13.2022338778339"
"New Hampshire","Total","85+ years","upr","7.56841104552613"
"New Jersey","Female","< 1 year","fit","83.2196607351271"
