"State","Gender","Age.Cohort","Fit.Bound","LE"
"Nebraska","Male","55-64 years","lwr","24.9281117587714"
"Nebraska","Male","65-74 years","lwr","17.3356596134125"
"Nebraska","Male","75-84 years","lwr","10.4986328547314"
"Nebraska","Male","85+ years","lwr","6.02488151658768"
"Nebraska","Male","< 1 year","upr","76.5036469362239"
"Nebraska","Male","1-4 years","upr","75.9879686834595"
"Nebraska","Male","5-14 years","upr","72.0472616840396"
"Nebraska","Male","15-24 years","upr","62.1835723221903"
"Nebraska","Male","25-34 years","upr","52.7297062031651"
"Nebraska","Male","35-44 years","upr","43.4405867104864"
"Nebraska","Male","45-54 years","upr","34.2647726566013"
"Nebraska","Male","55-64 years","upr","25.7441688106072"
"Nebraska","Male","65-74 years","upr","18.0829666155534"
"Nebraska","Male","75-84 years","upr","11.1750780289291"
"Nebraska","Male","85+ years","upr","6.53396524486572"
"Nebraska","Total","< 1 year","fit","78.5312792452336"
"Nebraska","Total","1-4 years","fit","77.9374752194887"
"Nebraska","Total","5-14 years","fit","73.9963822038588"
"Nebraska","Total","15-24 years","fit","64.1108154049152"
"Nebraska","Total","25-34 years","fit","54.5231695492165"
"Nebraska","Total","35-44 years","fit","45.0637255517524"
"Nebraska","Total","45-54 years","fit","35.7243647223019"
"Nebraska","Total","55-64 years","fit","27.0651427014641"
"Nebraska","Total","65-74 years","fit","19.1238819566246"
"Nebraska","Total","75-84 years","fit","11.9421121065734"
"Nebraska","Total","85+ years","fit","6.86306668729692"
"Nebraska","Total","< 1 year","lwr","78.026326739251"
"Nebraska","Total","1-4 years","lwr","77.4549887652197"
"Nebraska","Total","5-14 years","lwr","73.5154497040952"
"Nebraska","Total","15-24 years","lwr","63.6333965583754"
"Nebraska","Total","25-34 years","lwr","54.0590371909046"
"Nebraska","Total","35-44 years","lwr","44.6198186361198"
"Nebraska","Total","45-54 years","lwr","35.2935654511949"
"Nebraska","Total","55-64 years","lwr","26.689118660877"
"Nebraska","Total","65-74 years","lwr","18.7872869848461"
"Nebraska","Total","75-84 years","lwr","11.6311712852621"
"Nebraska","Total","85+ years","lwr","6.5949249574501"
"Nebraska","Total","< 1 year","upr","79.0141778660991"
"Nebraska","Total","1-4 years","upr","78.4004953465084"
"Nebraska","Total","5-14 years","upr","74.4579314164206"
"Nebraska","Total","15-24 years","upr","64.5690673743263"
"Nebraska","Total","25-34 years","upr","54.9690033489938"
"Nebraska","Total","35-44 years","upr","45.4908942902683"
"Nebraska","Total","45-54 years","upr","36.1389294805555"
"Nebraska","Total","55-64 years","upr","27.4300510855493"
"Nebraska","Total","65-74 years","upr","19.4512447118386"
"Nebraska","Total","75-84 years","upr","12.2437000152544"
"Nebraska","Total","85+ years","upr","7.12022280674609"
"Nevada","Female","< 1 year","fit","79.955479754447"
"Nevada","Female","1-4 years","fit","79.2793109035182"
"Nevada","Female","5-14 years","fit","75.3293410521692"
"Nevada","Female","15-24 years","fit","65.3859182695395"
"Nevada","Female","25-34 years","fit","55.7366849436644"
"Nevada","Female","35-44 years","fit","46.2107808676672"
"Nevada","Female","45-54 years","fit","36.9406466447917"
"Nevada","Female","55-64 years","fit","28.1602296940917"
"Nevada","Female","65-74 years","fit","20.1671115301914"
"Nevada","Female","75-84 years","fit","12.814827084605"
"Nevada","Female","85+ years","fit","7.25641025641026"
"Nevada","Female","< 1 year","lwr","79.4139577471041"
"Nevada","Female","1-4 years","lwr","78.7820409290437"
"Nevada","Female","5-14 years","lwr","74.8366178422298"
"Nevada","Female","15-24 years","lwr","64.8953392028007"
"Nevada","Female","25-34 years","lwr","55.2650291409454"
"Nevada","Female","35-44 years","lwr","45.7558649204833"
"Nevada","Female","45-54 years","lwr","36.5171087443759"
"Nevada","Female","55-64 years","lwr","27.7843482153665"
"Nevada","Female","65-74 years","lwr","19.8451937740015"
"Nevada","Female","75-84 years","lwr","12.5316899414234"
"Nevada","Female","85+ years","lwr","7.10769230769231"
"Nevada","Female","< 1 year","upr","80.4617276927952"
"Nevada","Female","1-4 years","upr","79.7511464196422"
"Nevada","Female","5-14 years","upr","75.7973607099843"
"Nevada","Female","15-24 years","upr","65.851953411893"
"Nevada","Female","25-34 years","upr","56.1857787544299"
"Nevada","Female","35-44 years","upr","46.6443155916598"
"Nevada","Female","45-54 years","upr","37.3455376341479"
"Nevada","Female","55-64 years","upr","28.5216437538111"
"Nevada","Female","65-74 years","upr","20.4777095259686"
"Nevada","Female","75-84 years","upr","13.0874003727284"
"Nevada","Female","85+ years","upr","7.40512820512821"
"Nevada","Male","< 1 year","fit","74.1043824534809"
"Nevada","Male","1-4 years","fit","73.4373359761049"
"Nevada","Male","5-14 years","fit","69.5173860670836"
"Nevada","Male","15-24 years","fit","59.6469710550891"
"Nevada","Male","25-34 years","fit","50.514588664497"
"Nevada","Male","35-44 years","fit","41.4549079232448"
"Nevada","Male","45-54 years","fit","32.7395218846914"
"Nevada","Male","55-64 years","fit","24.6496230168859"
"Nevada","Male","65-74 years","fit","17.6627267119352"
"Nevada","Male","75-84 years","fit","11.4384021463084"
"Nevada","Male","85+ years","fit","6.8363136176066"
"Nevada","Male","< 1 year","lwr","73.4524686277379"
"Nevada","Male","1-4 years","lwr","72.8260558442365"
"Nevada","Male","5-14 years","lwr","68.9131732571172"
"Nevada","Male","15-24 years","lwr","59.047734577975"
"Nevada","Male","25-34 years","lwr","49.9680827014859"
"Nevada","Male","35-44 years","lwr","40.9361870631822"
"Nevada","Male","45-54 years","lwr","32.2939936705851"
"Nevada","Male","55-64 years","lwr","24.2526070048511"
"Nevada","Male","65-74 years","lwr","17.3582563156075"
"Nevada","Male","75-84 years","lwr","11.1979490663801"
"Nevada","Male","85+ years","lwr","6.69532324621733"
"Nevada","Male","< 1 year","upr","74.7128073034849"
"Nevada","Male","1-4 years","upr","74.0134411322664"
"Nevada","Male","5-14 years","upr","70.0875455816599"
"Nevada","Male","15-24 years","upr","60.212527160123"
"Nevada","Male","25-34 years","upr","51.0335940462731"
"Nevada","Male","35-44 years","upr","41.9477382341756"
"Nevada","Male","45-54 years","upr","33.167537857822"
"Nevada","Male","55-64 years","upr","25.0317783357765"
"Nevada","Male","65-74 years","upr","17.9588911897773"
"Nevada","Male","75-84 years","upr","11.6731429270675"
"Nevada","Male","85+ years","upr","6.97730398899587"
"Nevada","Total","< 1 year","fit","76.908360607546"
"Nevada","Total","1-4 years","fit","76.2373409492314"
"Nevada","Total","5-14 years","fit","72.3033971959662"
"Nevada","Total","15-24 years","fit","62.3988792140753"
"Nevada","Total","25-34 years","fit","53.0284794730314"
"Nevada","Total","35-44 years","fit","43.7543352589091"
"Nevada","Total","45-54 years","fit","34.7797279928608"
"Nevada","Total","55-64 years","fit","26.3753020001756"
"Nevada","Total","65-74 years","fit","18.9204323025336"
"Nevada","Total","75-84 years","fit","12.1425724147941"
"Nevada","Total","85+ years","fit","7.07167699984878"
"Nevada","Total","< 1 year","lwr","76.3190277426914"
"Nevada","Total","1-4 years","lwr","75.690387499607"
"Nevada","Total","5-14 years","lwr","71.762357882335"
"Nevada","Total","15-24 years","lwr","61.8614978114534"
"Nevada","Total","25-34 years","lwr","52.5273085680723"
"Nevada","Total","35-44 years","lwr","43.2766804955105"
"Nevada","Total","45-54 years","lwr","34.3534877858223"
"Nevada","Total","55-64 years","lwr","26.0004097300506"
"Nevada","Total","65-74 years","lwr","18.6199203412514"
"Nevada","Total","75-84 years","lwr","11.8950753315426"
"Nevada","Total","85+ years","lwr","6.95508846212007"
"Nevada","Total","< 1 year","upr","77.4580840643663"
"Nevada","Total","1-4 years","upr","76.7536703838776"
"Nevada","Total","5-14 years","upr","72.8147551321019"
"Nevada","Total","15-24 years","upr","62.9068531660812"
"Nevada","Total","25-34 years","upr","53.5042469675901"
"Nevada","Total","35-44 years","upr","44.2080916329232"
"Nevada","Total","45-54 years","upr","35.1872486641853"
"Nevada","Total","55-64 years","upr","26.7351148356087"
"Nevada","Total","65-74 years","upr","19.2106130156011"
"Nevada","Total","75-84 years","upr","12.3812756929721"
"Nevada","Total","85+ years","upr","7.1882655375775"
"New Hampshire","Female","< 1 year","fit","82.1448920783996"
"New Hampshire","Female","1-4 years","fit","81.4618432504153"
"New Hampshire","Female","5-14 years","fit","77.5149618219088"
"New Hampshire","Female","15-24 years","fit","67.5765785201753"
"New Hampshire","Female","25-34 years","fit","57.7917840530966"
"New Hampshire","Female","35-44 years","fit","48.2619699654006"
"New Hampshire","Female","45-54 years","fit","38.8126582714904"
"New Hampshire","Female","55-64 years","fit","29.7163316076964"
"New Hampshire","Female","65-74 years","fit","21.0273231294926"
"New Hampshire","Female","75-84 years","fit","13.0370465234575"
"New Hampshire","Female","85+ years","fit","7.21610017889088"
"New Hampshire","Female","< 1 year","lwr","81.5713101231948"
"New Hampshire","Female","1-4 years","lwr","80.9456922137466"
"New Hampshire","Female","5-14 years","lwr","77.002477632549"
"New Hampshire","Female","15-24 years","lwr","67.0653103913488"
"New Hampshire","Female","25-34 years","lwr","57.2941945869916"
"New Hampshire","Female","35-44 years","lwr","47.7693362501149"
"New Hampshire","Female","45-54 years","lwr","38.361461480198"
"New Hampshire","Female","55-64 years","lwr","29.2875898685906"
"New Hampshire","Female","65-74 years","lwr","20.6051978539127"
"New Hampshire","Female","75-84 years","lwr","12.6585620091513"
"New Hampshire","Female","85+ years","lwr","6.91162790697674"
"New Hampshire","Female","< 1 year","upr","82.6769614027122"
"New Hampshire","Female","1-4 years","upr","81.9523936000252"
"New Hampshire","Female","5-14 years","upr","78.0023171711003"
"New Hampshire","Female","15-24 years","upr","68.0627626297669"
"New Hampshire","Female","25-34 years","upr","58.2659517536667"
"New Hampshire","Female","35-44 years","upr","48.7312221929211"
"New Hampshire","Female","45-54 years","upr","39.2464796699346"
"New Hampshire","Female","55-64 years","upr","30.128864092598"
"New Hampshire","Female","65-74 years","upr","21.4326888992214"
"New Hampshire","Female","75-84 years","upr","13.4013664412615"
"New Hampshire","Female","85+ years","upr","7.50840787119857"
"New Hampshire","Male","< 1 year","fit","77.2080487670735"
"New Hampshire","Male","1-4 years","fit","76.5344670101316"
"New Hampshire","Male","5-14 years","fit","72.593072706911"
"New Hampshire","Male","15-24 years","fit","62.6759853673516"
"New Hampshire","Male","25-34 years","fit","53.1722117227273"
"New Hampshire","Male","35-44 years","fit","43.9870226190264"
"New Hampshire","Male","45-54 years","fit","35.1202071420302"
"New Hampshire","Male","55-64 years","fit","26.6173121770374"
"New Hampshire","Male","65-74 years","fit","18.6271640192768"
"New Hampshire","Male","75-84 years","fit","11.4064149805647"
"New Hampshire","Male","85+ years","fit","6.05869565217391"
"New Hampshire","Male","< 1 year","lwr","76.64358830657"
"New Hampshire","Male","1-4 years","lwr","76.0222564134642"
"New Hampshire","Male","5-14 years","lwr","72.0839238685526"
"New Hampshire","Male","15-24 years","lwr","62.1682402979409"
"New Hampshire","Male","25-34 years","lwr","52.695335148025"
"New Hampshire","Male","35-44 years","lwr","43.524123495824"
"New Hampshire","Male","45-54 years","lwr","34.7436245686634"
"New Hampshire","Male","55-64 years","lwr","26.2854525287774"
"New Hampshire","Male","65-74 years","lwr","18.3084487318134"
"New Hampshire","Male","75-84 years","lwr","11.1571683422254"
"New Hampshire","Male","85+ years","lwr","5.85597826086956"
"New Hampshire","Male","< 1 year","upr","77.7313083824887"
"New Hampshire","Male","1-4 years","upr","77.0187706491724"
"New Hampshire","Male","5-14 years","upr","73.0746257718545"
"New Hampshire","Male","15-24 years","upr","63.1561686457193"
"New Hampshire","Male","25-34 years","upr","53.6251944327313"
"New Hampshire","Male","35-44 years","upr","44.4265412653468"
"New Hampshire","Male","45-54 years","upr","35.4860984358323"
"New Hampshire","Male","55-64 years","upr","26.9415571673397"
"New Hampshire","Male","65-74 years","upr","18.9381152610137"
"New Hampshire","Male","75-84 years","upr","11.6527547502863"
"New Hampshire","Male","85+ years","upr","6.26141304347826"
"New Hampshire","Total","< 1 year","fit","79.653875842255"
"New Hampshire","Total","1-4 years","fit","78.976237464128"
"New Hampshire","Total","5-14 years","fit","75.0323666325235"
"New Hampshire","Total","15-24 years","fit","65.1053255115686"
"New Hampshire","Total","25-34 years","fit","55.4700101666881"
"New Hampshire","Total","35-44 years","fit","46.1300528575405"
"New Hampshire","Total","45-54 years","fit","36.98962177438"
"New Hampshire","Total","55-64 years","fit","28.2059201258344"
"New Hampshire","Total","65-74 years","fit","19.8854920789217"
"New Hampshire","Total","75-84 years","fit","12.3038187625966"
"New Hampshire","Total","85+ years","fit","6.75663430420712"
"New Hampshire","Total","< 1 year","lwr","79.0830820642232"
"New Hampshire","Total","1-4 years","lwr","78.4594991026305"
"New Hampshire","Total","5-14 years","lwr","74.5189712880816"
"New Hampshire","Total","15-24 years","lwr","64.5931141986788"
"New Hampshire","Total","25-34 years","lwr","54.9806324258004"
"New Hampshire","Total","35-44 years","lwr","45.6494647714901"
"New Hampshire","Total","45-54 years","lwr","36.5740056829655"
"New Hampshire","Total","55-64 years","lwr","27.8229885105905"
"New Hampshire","Total","65-74 years","lwr","19.5119433141338"
"New Hampshire","Total","75-84 years","lwr","11.9857417937184"
"New Hampshire","Total","85+ years","lwr","6.4975188781014"
"New Hampshire","Total","< 1 year","upr","80.1855871539783"
"New Hampshire","Total","1-4 years","upr","79.4680607404326"
"New Hampshire","Total","5-14 years","upr","75.5212284361316"
"New Hampshire","Total","15-24 years","upr","65.5930334222922"
"New Hampshire","Total","25-34 years","upr","55.9376245657259"
"New Hampshire","Total","35-44 years","upr","46.5890850555985"
"New Hampshire","Total","45-54 years","upr","37.3931767203003"
"New Hampshire","Total","55-64 years","upr","28.5787853589809"
"New Hampshire","Total","65-74 years","upr","20.2486679476551"
"New Hampshire","Total","75-84 years","upr","12.6152489081587"
"New Hampshire","Total","85+ years","upr","7.01165048543689"
"New Jersey","Female","< 1 year","fit","81.0489027730341"
"New Jersey","Female","1-4 years","fit","80.2987991940929"
"New Jersey","Female","5-14 years","fit","76.3324238967418"
"New Jersey","Female","15-24 years","fit","66.372785470803"
"New Jersey","Female","25-34 years","fit","56.5556112716473"
"New Jersey","Female","35-44 years","fit","46.9441301524609"
"New Jersey","Female","45-54 years","fit","37.5129076469314"
"New Jersey","Female","55-64 years","fit","28.4448390311401"
"New Jersey","Female","65-74 years","fit","20.0619990107827"
"New Jersey","Female","75-84 years","fit","12.3890433904986"
"New Jersey","Female","85+ years","fit","6.65627603783757"
"New Jersey","Female","< 1 year","lwr","80.5452034483937"
"New Jersey","Female","1-4 years","lwr","79.8081840940829"
"New Jersey","Female","5-14 years","lwr","75.8432945373654"
"New Jersey","Female","15-24 years","lwr","65.8846292144416"
"New Jersey","Female","25-34 years","lwr","56.0699593126989"
"New Jersey","Female","35-44 years","lwr","46.4684343057025"
"New Jersey","Female","45-54 years","lwr","37.062678534822"
"New Jersey","Female","55-64 years","lwr","28.0018050403338"
"New Jersey","Female","65-74 years","lwr","19.6236324302419"
"New Jersey","Female","75-84 years","lwr","12.0187713493949"
"New Jersey","Female","85+ years","lwr","6.38332598147331"
"New Jersey","Female","< 1 year","upr","81.5349142917198"
"New Jersey","Female","1-4 years","upr","80.7731027042041"
"New Jersey","Female","5-14 years","upr","76.8053723906105"
"New Jersey","Female","15-24 years","upr","66.8448091686307"
"New Jersey","Female","25-34 years","upr","57.0251911145868"
"New Jersey","Female","35-44 years","upr","47.4043219527473"
"New Jersey","Female","45-54 years","upr","37.9500294550677"
"New Jersey","Female","55-64 years","upr","28.8748267266317"
"New Jersey","Female","65-74 years","upr","20.4866434783175"
"New Jersey","Female","75-84 years","upr","12.7509095053375"
"New Jersey","Female","85+ years","upr","6.92922609420183"
"New Jersey","Male","< 1 year","fit","75.3057363512882"
"New Jersey","Male","1-4 years","fit","74.5543186420535"
"New Jersey","Male","5-14 years","fit","70.604520949969"
"New Jersey","Male","15-24 years","fit","60.6449895968606"
"New Jersey","Male","25-34 years","fit","51.0641491558534"
"New Jersey","Male","35-44 years","fit","41.9673846391963"
"New Jersey","Male","45-54 years","fit","33.0800099307189"
"New Jersey","Male","55-64 years","fit","24.7800375707412"
"New Jersey","Male","65-74 years","fit","17.2962880560314"
"New Jersey","Male","75-84 years","fit","10.5950748033723"
"New Jersey","Male","85+ years","fit","5.87663737356989"
"New Jersey","Male","< 1 year","lwr","74.7976477952276"
"New Jersey","Male","1-4 years","lwr","74.0597942443431"
"New Jersey","Male","5-14 years","lwr","70.1121956188317"
"New Jersey","Male","15-24 years","lwr","60.1536063189073"
"New Jersey","Male","25-34 years","lwr","50.5795080306255"
"New Jersey","Male","35-44 years","lwr","41.5018676218796"
"New Jersey","Male","45-54 years","lwr","32.6642353007267"
"New Jersey","Male","55-64 years","lwr","24.381263476057"
"New Jersey","Male","65-74 years","lwr","16.892917186402"
"New Jersey","Male","75-84 years","lwr","10.2806516004317"
"New Jersey","Male","85+ years","lwr","5.66572707677002"
"New Jersey","Male","< 1 year","upr","75.7940795145779"
"New Jersey","Male","1-4 years","upr","75.030563273657"
"New Jersey","Male","5-14 years","upr","71.0787593814184"
"New Jersey","Male","15-24 years","upr","61.1183301678671"
"New Jersey","Male","25-34 years","upr","51.5309491347488"
"New Jersey","Male","35-44 years","upr","42.4159539954519"
"New Jersey","Male","45-54 years","upr","33.4835261419034"
"New Jersey","Male","55-64 years","upr","25.1666457205785"
"New Jersey","Male","65-74 years","upr","17.6858218297413"
"New Jersey","Male","75-84 years","upr","10.9019570765309"
"New Jersey","Male","85+ years","upr","6.08754767036976"
"New Jersey","Total","< 1 year","fit","78.1735097931081"
"New Jersey","Total","1-4 years","fit","77.4248577125591"
"New Jersey","Total","5-14 years","fit","73.467359217432"
"New Jersey","Total","15-24 years","fit","63.5078806058034"
"New Jersey","Total","25-34 years","fit","53.8171074967621"
"New Jersey","Total","35-44 years","fit","44.4854523599345"
"New Jersey","Total","45-54 years","fit","35.3457142767422"
"New Jersey","Total","55-64 years","fit","26.6820383503095"
"New Jersey","Total","65-74 years","fit","18.7806476727042"
"New Jersey","Total","75-84 years","fit","11.6092345972168"
"New Jersey","Total","85+ years","fit","6.36661019559526"
"New Jersey","Total","< 1 year","lwr","77.6605452602325"
"New Jersey","Total","1-4 years","lwr","76.9251667293424"
"New Jersey","Total","5-14 years","lwr","72.9695327432353"
"New Jersey","Total","15-24 years","lwr","63.0110093837076"
"New Jersey","Total","25-34 years","lwr","53.3247675222084"
"New Jersey","Total","35-44 years","lwr","44.0084798899054"
"New Jersey","Total","45-54 years","lwr","34.906957367075"
"New Jersey","Total","55-64 years","lwr","26.2544658575489"
"New Jersey","Total","65-74 years","lwr","18.3534265778471"
"New Jersey","Total","75-84 years","lwr","11.2610420861125"
"New Jersey","Total","85+ years","lwr","6.11874326197443"
"New Jersey","Total","< 1 year","upr","78.6676960562737"
"New Jersey","Total","1-4 years","upr","77.9071497057429"
"New Jersey","Total","5-14 years","upr","73.94795033702"
"New Jersey","Total","15-24 years","upr","63.9875624950239"
"New Jersey","Total","25-34 years","upr","54.292374593497"
"New Jersey","Total","35-44 years","upr","44.94613925426"
"New Jersey","Total","45-54 years","upr","35.7717717304876"
"New Jersey","Total","55-64 years","upr","27.0968607196875"
"New Jersey","Total","65-74 years","upr","19.1939304112796"
"New Jersey","Total","75-84 years","upr","11.9493659438333"
"New Jersey","Total","85+ years","upr","6.61447712921608"
"New Mexico","Female","< 1 year","fit","80.390059494679"
"New Mexico","Female","1-4 years","fit","79.6353522021854"
"New Mexico","Female","5-14 years","fit","75.6826992026343"
"New Mexico","Female","15-24 years","fit","65.7338245135851"
"New Mexico","Female","25-34 years","fit","56.0666189846211"
"New Mexico","Female","35-44 years","fit","46.9119301999775"
"New Mexico","Female","45-54 years","fit","37.9421610563216"
"New Mexico","Female","55-64 years","fit","29.5707105245485"
"New Mexico","Female","65-74 years","fit","21.4379020333533"
"New Mexico","Female","75-84 years","fit","13.8791108985852"
"New Mexico","Female","85+ years","fit","8.15063408598825"
"New Mexico","Female","< 1 year","lwr","79.8479017156863"
"New Mexico","Female","1-4 years","lwr","79.1104895189373"
"New Mexico","Female","5-14 years","lwr","75.162344837513"
"New Mexico","Female","15-24 years","lwr","65.216495477523"
"New Mexico","Female","25-34 years","lwr","55.5533489930926"
"New Mexico","Female","35-44 years","lwr","46.433190338863"
"New Mexico","Female","45-54 years","lwr","37.4828122704263"
"New Mexico","Female","55-64 years","lwr","29.1848164885186"
"New Mexico","Female","65-74 years","lwr","21.1096966248079"
"New Mexico","Female","75-84 years","lwr","13.5731394142245"
"New Mexico","Female","85+ years","lwr","7.88246210949582"
"New Mexico","Female","< 1 year","upr","80.8999602251913"
"New Mexico","Female","1-4 years","upr","80.1302160756847"
"New Mexico","Female","5-14 years","upr","76.1738086788932"
"New Mexico","Female","15-24 years","upr","66.222246719759"
"New Mexico","Female","25-34 years","upr","56.5510142658382"
"New Mexico","Female","35-44 years","upr","47.3645594907497"
"New Mexico","Female","45-54 years","upr","38.3758943587431"
"New Mexico","Female","55-64 years","upr","29.9381238445784"
"New Mexico","Female","65-74 years","upr","21.7515083471319"
"New Mexico","Female","75-84 years","upr","14.1696589118616"
"New Mexico","Female","85+ years","upr","8.3996288277142"
"New Mexico","Male","< 1 year","fit","74.2596261099912"
"New Mexico","Male","1-4 years","fit","73.5182486323405"
"New Mexico","Male","5-14 years","fit","69.5898432778349"
"New Mexico","Male","15-24 years","fit","59.6978628790389"
"New Mexico","Male","25-34 years","fit","50.4214879347597"
"New Mexico","Male","35-44 years","fit","41.9434341629105"
"New Mexico","Male","45-54 years","fit","33.6799599678462"
"New Mexico","Male","55-64 years","fit","26.0802846015722"
"New Mexico","Male","65-74 years","fit","19.0870223402753"
"New Mexico","Male","75-84 years","fit","12.365984711245"
"New Mexico","Male","85+ years","fit","7.44395796847636"
"New Mexico","Male","< 1 year","lwr","73.6207089653261"
"New Mexico","Male","1-4 years","lwr","72.9002145913727"
"New Mexico","Male","5-14 years","lwr","68.9789565559832"
"New Mexico","Male","15-24 years","lwr","59.0931334065012"
"New Mexico","Male","25-34 years","lwr","49.8332980006744"
"New Mexico","Male","35-44 years","lwr","41.4237567615786"
"New Mexico","Male","45-54 years","lwr","33.1959517600977"
"New Mexico","Male","55-64 years","lwr","25.6888350631006"
"New Mexico","Male","65-74 years","lwr","18.80135796966"
"New Mexico","Male","75-84 years","lwr","12.1251594652413"
"New Mexico","Male","85+ years","lwr","7.22810858143608"
"New Mexico","Male","< 1 year","upr","74.8602197128929"
"New Mexico","Male","1-4 years","upr","74.1010052287724"
"New Mexico","Male","5-14 years","upr","70.1667074135838"
"New Mexico","Male","15-24 years","upr","60.2692500853413"
"New Mexico","Male","25-34 years","upr","50.97702445444"
"New Mexico","Male","35-44 years","upr","42.4366321229958"
"New Mexico","Male","45-54 years","upr","34.1386132154586"
"New Mexico","Male","55-64 years","upr","26.4544670140357"
"New Mexico","Male","65-74 years","upr","19.3640375899454"
"New Mexico","Male","75-84 years","upr","12.600468694592"
"New Mexico","Male","85+ years","upr","7.65105078809107"
"New Mexico","Total","< 1 year","fit","77.2542157464328"
"New Mexico","Total","1-4 years","fit","76.5069786207662"
"New Mexico","Total","5-14 years","fit","72.567307730516"
"New Mexico","Total","15-24 years","fit","62.6488410065748"
"New Mexico","Total","25-34 years","fit","53.1944630193676"
"New Mexico","Total","35-44 years","fit","44.4151420962105"
"New Mexico","Total","45-54 years","fit","35.8280751496735"
"New Mexico","Total","55-64 years","fit","27.8672396002916"
"New Mexico","Total","65-74 years","fit","20.3151488544009"
"New Mexico","Total","75-84 years","fit","13.1818590651309"
"New Mexico","Total","85+ years","fit","7.85825629871307"
"New Mexico","Total","< 1 year","lwr","76.6708951694855"
"New Mexico","Total","1-4 years","lwr","75.9424214622324"
"New Mexico","Total","5-14 years","lwr","72.0086213977529"
"New Mexico","Total","15-24 years","lwr","62.0948995257352"
"New Mexico","Total","25-34 years","lwr","52.649753667774"
"New Mexico","Total","35-44 years","lwr","43.9231227002679"
"New Mexico","Total","45-54 years","lwr","35.3638416152023"
"New Mexico","Total","55-64 years","lwr","27.4887570757273"
"New Mexico","Total","65-74 years","lwr","20.0170718391246"
"New Mexico","Total","75-84 years","lwr","12.9171662432392"
"New Mexico","Total","85+ years","lwr","7.6278774696393"
"New Mexico","Total","< 1 year","upr","77.8057907162565"
"New Mexico","Total","1-4 years","upr","77.0423493962441"
"New Mexico","Total","5-14 years","upr","73.097812169862"
"New Mexico","Total","15-24 years","upr","63.1751309584783"
"New Mexico","Total","25-34 years","upr","53.7117662091906"
"New Mexico","Total","35-44 years","upr","44.8843248378559"
"New Mexico","Total","45-54 years","upr","36.2703775040832"
"New Mexico","Total","55-64 years","upr","28.2318859706021"
"New Mexico","Total","65-74 years","upr","20.6055410705602"
"New Mexico","Total","75-84 years","upr","13.439589154976"
"New Mexico","Total","85+ years","upr","8.08065977886532"
"New York","Female","< 1 year","fit","81.5253710937337"
"New York","Female","1-4 years","fit","80.8003019718061"
"New York","Female","5-14 years","fit","76.8325732610035"
"New York","Female","15-24 years","fit","66.8974389668857"
"New York","Female","25-34 years","fit","57.1082670139553"
"New York","Female","35-44 years","fit","47.4517480582431"
"New York","Female","45-54 years","fit","38.0396955622269"
"New York","Female","55-64 years","fit","29.0329201804262"
"New York","Female","65-74 years","fit","20.7612390635826"
"New York","Female","75-84 years","fit","13.2090542454667"
"New York","Female","85+ years","fit","7.47124070620716"
"New York","Female","< 1 year","lwr","81.0338797373441"
"New York","Female","1-4 years","lwr","80.3233451611452"
"New York","Female","5-14 years","lwr","76.358439361915"
"New York","Female","15-24 years","lwr","66.4254657261123"
"New York","Female","25-34 years","lwr","56.6412491853668"
"New York","Female","35-44 years","lwr","47.001093938339"
"New York","Female","45-54 years","lwr","37.6104344558383"
"New York","Female","55-64 years","lwr","28.6084869366916"
"New York","Female","65-74 years","lwr","20.3345139932723"
"New York","Female","75-84 years","lwr","12.8298914016812"
"New York","Female","85+ years","lwr","7.25225836138626"
"New York","Female","< 1 year","upr","81.9953414990234"
"New York","Female","1-4 years","upr","81.2572095159574"
"New York","Female","5-14 years","upr","77.2870975017226"
"New York","Female","15-24 years","upr","67.3499470730604"
"New York","Female","25-34 years","upr","57.5560486156777"
"New York","Female","35-44 years","upr","47.8847230528844"
"New York","Female","45-54 years","upr","38.4529000398226"
"New York","Female","55-64 years","upr","29.4409924283911"
"New York","Female","65-74 years","upr","21.1703750964671"
"New York","Female","75-84 years","upr","13.5721880087478"
"New York","Female","85+ years","upr","7.69024726938074"
"New York","Male","< 1 year","fit","75.4086466387521"
"New York","Male","1-4 years","fit","74.7102953524485"
"New York","Male","5-14 years","fit","70.7522800140637"
"New York","Male","15-24 years","fit","60.8270716312978"
"New York","Male","25-34 years","fit","51.3262016074817"
"New York","Male","35-44 years","fit","42.0902296132163"
"New York","Male","45-54 years","fit","33.2384279580173"
"New York","Male","55-64 years","fit","24.9651711951949"
"New York","Male","65-74 years","fit","17.6213711654864"
"New York","Male","75-84 years","fit","11.0476299331843"
"New York","Male","85+ years","fit","6.51451187335092"
"New York","Male","< 1 year","lwr","74.9204054041037"
"New York","Male","1-4 years","lwr","74.2377523969239"
"New York","Male","5-14 years","lwr","70.2833843550272"
"New York","Male","15-24 years","lwr","60.3607391072225"
"New York","Male","25-34 years","lwr","50.8724914215584"
"New York","Male","35-44 years","lwr","41.6724698113761"
"New York","Male","45-54 years","lwr","32.8653060608713"
"New York","Male","55-64 years","lwr","24.5967959330353"
"New York","Male","65-74 years","lwr","17.2440363426937"
"New York","Male","75-84 years","lwr","10.7351995024663"
"New York","Male","85+ years","lwr","6.34368753498041"
"New York","Male","< 1 year","upr","75.8758928315826"
"New York","Male","1-4 years","upr","75.1634282452967"
"New York","Male","5-14 years","upr","71.2023329600015"
