"State","Gender","Age.Cohort","fit","lwr","upr"
"Michigan","Female","15-24 years","627780.566575442","609140.785678174","646420.347472711"
"Michigan","Female","25-34 years","672196.611202335","660695.717466146","683697.504938524"
"Michigan","Female","35-44 years","594997.269111476","579858.155562226","610136.382660726"
"Michigan","Female","45-54 years","589624.007772304","563359.717739756","615888.297804853"
"Michigan","Female","55-64 years","710507.773909871","698020.529947734","722995.017872007"
"Michigan","Female","65-74 years","599705.191242474","574073.804304042","625336.578180906"
"Michigan","Female","75-84 years","284920.8792921","271165.097601354","298676.660982846"
"Michigan","Female","85+ years","139334.943003102","134641.02565586","144028.860350343"
"Michigan","Male","< 1 year","54477.9264002919","50173.8023613664","58782.0504392174"
"Michigan","Male","1-4 years","235393.149206349","226992.670663383","243793.627749316"
"Michigan","Male","5-14 years","610806.161612844","591288.474224176","630323.849001513"
"Michigan","Male","15-24 years","656423.006093778","635819.940654716","677026.07153284"
"Michigan","Male","25-34 years","708712.305674147","693753.433954551","723671.177393743"
"Michigan","Male","35-44 years","587122.086553548","568590.537850975","605653.635256122"
"Michigan","Male","45-54 years","577375.981901113","553045.144124146","601706.81967808"
"Michigan","Male","55-64 years","670392.063346105","659193.215252718","681590.911439492"
"Michigan","Male","65-74 years","535579.503119869","510856.019081432","560302.987158305"
"Michigan","Male","75-84 years","225550.602590768","213691.983351228","237409.221830308"
"Michigan","Male","85+ years","77298.6657909141","74123.380140029","80473.9514417992"
"Michigan","Total","< 1 year","106670.892172961","98076.8043491826","115264.97999674"
"Michigan","Total","1-4 years","460404.328553184","443959.004472514","476849.652633853"
"Michigan","Total","5-14 years","1192568.83035942","1155211.87709611","1229925.78362274"
"Michigan","Total","15-24 years","1284203.57266922","1245052.14145422","1323355.00388423"
"Michigan","Total","25-34 years","1380908.91687648","1354633.88221206","1407183.9515409"
"Michigan","Total","35-44 years","1182119.35566502","1148706.56968207","1215532.14164798"
"Michigan","Total","45-54 years","1166999.98967342","1116481.98454497","1217517.99480186"
"Michigan","Total","55-64 years","1380899.83725598","1357375.04213849","1404424.63237346"
"Michigan","Total","65-74 years","1135284.69436234","1084985.00833587","1185584.38038881"
"Michigan","Total","75-84 years","510471.481882868","484904.580579198","536038.383186538"
"Michigan","Total","85+ years","216633.608794016","208879.825307349","224387.392280682"
"Minnesota","Female","< 1 year","31299.0182448458","28934.9808032146","33663.0556864771"
"Minnesota","Female","1-4 years","135337.55030104","130374.630750153","140300.469851927"
"Minnesota","Female","5-14 years","370994.468965517","361538.856804323","380450.081126711"
"Minnesota","Female","15-24 years","340194.736690385","318667.239034126","361722.234346644"
"Minnesota","Female","25-34 years","378948.190220763","359078.51151652","398817.868925006"
"Minnesota","Female","35-44 years","370370.90764459","356870.64014796","383871.17514122"
"Minnesota","Female","45-54 years","305113.867214012","293020.306254283","317207.428173741"
"Minnesota","Female","55-64 years","385982.941397555","379360.707359482","392605.175435629"
"Minnesota","Female","65-74 years","297801.275424193","289092.256846467","306510.294001918"
"Minnesota","Female","75-84 years","148861.442729429","144931.766849838","152791.118609019"
"Minnesota","Female","85+ years","80156.6509396096","78490.3312696362","81822.9706095829"
"Minnesota","Male","< 1 year","33166.0587484036","31047.8235796878","35284.2939171193"
"Minnesota","Male","1-4 years","142417.885933224","137786.06381611","147049.708050338"
"Minnesota","Male","5-14 years","386103.114431673","377252.516430617","394953.712432729"
"Minnesota","Male","15-24 years","350633.599854041","329085.127974444","372182.071733639"
"Minnesota","Male","25-34 years","400125.405181536","382931.144834283","417319.665528789"
"Minnesota","Male","35-44 years","384271.796934866","370464.211670693","398079.382199039"
"Minnesota","Male","45-54 years","309992.740375844","297093.128388792","322892.352362896"
"Minnesota","Male","55-64 years","377978.648093414","370516.770278162","385440.525908666"
"Minnesota","Male","65-74 years","277498.500857508","269617.204241047","285379.797473968"
"Minnesota","Male","75-84 years","120540.56927568","116960.568314122","124120.570237237"
"Minnesota","Male","85+ years","45160.8834519248","44324.2604924114","45997.5064114382"
"Minnesota","Total","< 1 year","64465.0769932494","60022.9522758129","68907.2017106859"
"Minnesota","Total","1-4 years","277755.436234264","268186.076334062","287324.796134466"
"Minnesota","Total","5-14 years","757097.58339719","738819.661065031","775375.50572935"
"Minnesota","Total","15-24 years","690828.336544426","647807.891691985","733848.781396867"
"Minnesota","Total","25-34 years","779073.595402299","742079.05540854","816068.135396058"
"Minnesota","Total","35-44 years","754642.704579456","727385.742533656","781899.666625256"
"Minnesota","Total","45-54 years","615106.607589856","590231.451121746","639981.764057966"
"Minnesota","Total","55-64 years","763961.589490969","749902.401381991","778020.777599947"
"Minnesota","Total","65-74 years","575299.776281701","558743.12093861","591856.431624792"
"Minnesota","Total","75-84 years","269402.012005109","261920.900399477","276883.12361074"
"Minnesota","Total","85+ years","125317.534391534","122869.149740508","127765.919042561"
"Mississippi","Female","< 1 year","16338.0420361248","14713.6134879465","17962.4705843031"
"Mississippi","Female","1-4 years","70283.074913337","66154.3654081891","74411.7844184849"
"Mississippi","Female","5-14 years","196281.646743295","191373.757703449","201189.535783141"
"Mississippi","Female","15-24 years","197481.753256705","192664.967068851","202298.539444559"
"Mississippi","Female","25-34 years","199794.202225871","194548.406519975","205039.997931768"
"Mississippi","Female","35-44 years","194024.268053275","187747.645150714","200300.890955836"
"Mississippi","Female","45-54 years","174659.530450648","166794.390806051","182524.670095244"
"Mississippi","Female","55-64 years","201640.206057289","197930.775651768","205349.63646281"
"Mississippi","Female","65-74 years","166342.731654808","162011.976490123","170673.486819492"
"Mississippi","Female","75-84 years","84288.6169677066","82209.6717119811","86367.5622234322"
"Mississippi","Female","85+ years","37313.8606458675","35410.8864213605","39216.8348703746"
"Mississippi","Male","< 1 year","17079.9608830505","15263.251096998","18896.6706691031"
"Mississippi","Male","1-4 years","72098.4918080642","67518.2710146489","76678.7126014796"
"Mississippi","Male","5-14 years","203526.809304871","198426.864043175","208626.754566568"
"Mississippi","Male","15-24 years","205825.114030286","200505.844241737","211144.383818836"
"Mississippi","Male","25-34 years","196811.618573253","191232.359932433","202390.877214073"
"Mississippi","Male","35-44 years","181931.366502463","176463.856968623","187398.876036303"
"Mississippi","Male","45-54 years","161935.033388068","154060.551629571","169809.515146564"
"Mississippi","Male","55-64 years","179844.771866448","176135.262904774","183554.280828122"
"Mississippi","Male","65-74 years","141662.767852582","137713.386961242","145612.148743921"
"Mississippi","Male","75-84 years","62503.3745301952","60954.5827022815","64052.166358109"
"Mississippi","Male","85+ years","18968.2158000365","17670.9319212286","20265.4996788444"
"Mississippi","Total","< 1 year","33418.0029191753","29994.4608125573","36841.5450257934"
"Mississippi","Total","1-4 years","142381.566721401","133692.396656487","151070.736786315"
"Mississippi","Total","5-14 years","399808.456048166","389826.06760283","409790.844493503"
"Mississippi","Total","15-24 years","403306.867286991","393362.491491174","413251.243082809"
"Mississippi","Total","25-34 years","396605.820799124","385942.055280258","407269.586317991"
"Mississippi","Total","35-44 years","375955.634555738","364254.276407676","387656.9927038"
"Mississippi","Total","45-54 years","336594.563838716","320893.220231264","352295.907446167"
"Mississippi","Total","55-64 years","381484.977923737","374262.518590091","388707.437257382"
"Mississippi","Total","65-74 years","308005.499507389","299759.416539365","316251.582475413"
"Mississippi","Total","75-84 years","146791.991497902","143223.506782029","150360.476213774"
"Mississippi","Total","85+ years","56282.076445904","53139.1807323075","59424.9721595006"
"Missouri","Female","< 1 year","32949.3210727969","31107.8973402972","34790.7448052966"
"Missouri","Female","1-4 years","142599.994818464","137418.062275896","147781.927361032"
"Missouri","Female","5-14 years","380072.730596606","372920.396115067","387225.065078146"
"Missouri","Female","15-24 years","372110.757270571","361130.603317465","383090.911223677"
"Missouri","Female","25-34 years","417173.292793286","402617.31081207","431729.274774502"
"Missouri","Female","35-44 years","390450.655500821","377921.849335147","402979.461666495"
"Missouri","Female","45-54 years","339714.891406678","324414.110336213","355015.672477142"
"Missouri","Female","55-64 years","426550.34672505","420474.230623224","432626.462826877"
"Missouri","Female","65-74 years","350194.257106367","337786.715759366","362601.798453369"
"Missouri","Female","75-84 years","179203.17635468","173314.659384459","185091.6933249"
"Missouri","Female","85+ years","90891.1799306696","87671.9637093558","94110.3961519834"
"Missouri","Male","< 1 year","34528.4627622697","32646.4382378381","36410.4872867012"
"Missouri","Male","1-4 years","150310.204196315","145196.496307751","155423.912084878"
"Missouri","Male","5-14 years","397937.08042328","390494.723438642","405379.437407919"
"Missouri","Male","15-24 years","392090.965809159","380647.392654866","403534.538963452"
"Missouri","Male","25-34 years","423730.959897829","409255.083792011","438206.836003647"
"Missouri","Male","35-44 years","386058.056011677","372883.467271833","399232.644751521"
"Missouri","Male","45-54 years","328906.127239555","313127.082706993","344685.171772117"
"Missouri","Male","55-64 years","401265.703448276","395539.899529342","406991.50736721"
"Missouri","Male","65-74 years","305170.455281883","293974.327450429","316366.583113337"
"Missouri","Male","75-84 years","139289.850027367","134643.698188343","143936.001866391"
"Missouri","Male","85+ years","49247.5516146689","47353.9455344002","51141.1576949375"
"Missouri","Total","< 1 year","67477.7838350666","63793.0544425266","71162.5132276066"
"Missouri","Total","1-4 years","292910.199014778","282662.574086671","303157.823942885"
"Missouri","Total","5-14 years","778009.811019887","763441.096885189","792578.525154585"
"Missouri","Total","15-24 years","764201.72307973","742007.135902127","786396.310257333"
"Missouri","Total","25-34 years","840904.252691115","811993.540154314","869814.965227916"
"Missouri","Total","35-44 years","776508.711512498","750838.044732612","802179.378292383"
"Missouri","Total","45-54 years","668621.018646233","637557.345501876","699684.69179059"
"Missouri","Total","55-64 years","827816.050173326","816036.357956367","839595.742390286"
"Missouri","Total","65-74 years","655364.71238825","631777.158315517","678952.266460983"
"Missouri","Total","75-84 years","318493.026382047","307975.012417102","329011.040346992"
"Missouri","Total","85+ years","140138.731545338","135038.923096995","145238.539993682"
"Montana","Female","< 1 year","5438.11260718847","5155.98733099083","5720.23788338611"
"Montana","Female","1-4 years","24209.2960408685","22982.7591104019","25435.832971335"
"Montana","Female","5-14 years","66499.3769385149","63374.2706548705","69624.4832221592"
"Montana","Female","15-24 years","64636.9582193031","62354.8046607623","66919.1117778438"
"Montana","Female","25-34 years","68127.1769750046","65462.5902830984","70791.7636669107"
"Montana","Female","35-44 years","69872.7626710454","66571.4326642976","73174.0926777932"
"Montana","Female","45-54 years","51027.4610107644","46236.1067271651","55818.8152943638"
"Montana","Female","55-64 years","76901.821784346","73658.9235821529","80144.719986539"
"Montana","Female","65-74 years","67506.8348841452","66232.8805883292","68780.7891799612"
"Montana","Female","75-84 years","31220.0506841817","30411.3513136089","32028.7500547546"
"Montana","Female","85+ years","14166.4426929392","13914.6517313126","14418.2336545659"
"Montana","Male","< 1 year","5777.5111476008","5466.03822231992","6088.98407288169"
"Montana","Male","1-4 years","25308.1175697865","23947.3775706048","26668.8575689682"
"Montana","Male","5-14 years","70174.5854041233","67113.6060318261","73235.5647764206"
"Montana","Male","15-24 years","71708.0684181719","68716.5996965034","74699.5371398403"
"Montana","Male","25-34 years","71840.3220215289","68928.4152147645","74752.2288282934"
"Montana","Male","35-44 years","73308.4699142492","69603.6360920798","77013.3037364186"
"Montana","Male","45-54 years","53501.7418354315","49221.5454479491","57781.9382229139"
"Montana","Male","55-64 years","70478.3905856596","67352.9083155956","73603.8728557236"
"Montana","Male","65-74 years","67001.6727969349","65094.0268965571","68909.3186973127"
"Montana","Male","75-84 years","28934.4671775224","28211.6449476962","29657.2894073485"
"Montana","Male","85+ years","9079.05488049626","8912.60142559467","9245.50833539786"
"Montana","Total","< 1 year","11215.6237547893","10671.0185281791","11760.2289813994"
"Montana","Total","1-4 years","49517.413610655","46967.9384274037","52066.8887939063"
"Montana","Total","5-14 years","136673.962342638","130525.428348422","142822.496336855"
"Montana","Total","15-24 years","136345.026637475","131150.188869316","141539.864405634"
"Montana","Total","25-34 years","139967.498996534","134417.934569308","145517.063423759"
"Montana","Total","35-44 years","143181.232585295","136248.972323841","150113.492846748"
"Montana","Total","45-54 years","104529.202846196","95528.806683304","113529.599009088"
"Montana","Total","55-64 years","147380.212370006","141208.889449417","153551.535290594"
"Montana","Total","65-74 years","134508.50768108","131346.464972907","137670.550389253"
"Montana","Total","75-84 years","60154.5178617041","58648.0215513152","61661.014172093"
"Montana","Total","85+ years","23245.4975734355","22863.9797840979","23627.0153627731"
"Nebraska","Female","< 1 year","11837.0973180077","11175.9292994792","12498.2653365361"
"Nebraska","Female","1-4 years","50177.7340996169","48797.8351282683","51557.6330709654"
"Nebraska","Female","5-14 years","135190.761612844","130360.94979283","140020.573432858"
"Nebraska","Female","15-24 years","131585.397810618","126760.606527994","136410.189093243"
"Nebraska","Female","25-34 years","124310.792738551","118416.447315783","130205.13816132"
"Nebraska","Female","35-44 years","127814.894763729","124000.508661627","131629.280865832"
"Nebraska","Female","45-54 years","96806.311950374","91750.6935983587","101861.930302389"
"Nebraska","Female","55-64 years","122649.825068418","118323.636867074","126976.013269763"
"Nebraska","Female","65-74 years","101387.553037767","99042.8561691984","103732.249906335"
"Nebraska","Female","75-84 years","49520.1868272213","48047.6458200341","50992.7278344086"
"Nebraska","Female","85+ years","28512.7268746579","27519.6650844135","29505.7886649023"
"Nebraska","Male","< 1 year","12430.7131910235","11637.6226936204","13223.8036884267"
"Nebraska","Male","1-4 years","52991.2274767378","51055.9194994381","54926.5354540376"
"Nebraska","Male","5-14 years","142404.096661193","137093.126090054","147715.067232332"
"Nebraska","Male","15-24 years","137457.431235176","131815.420287874","143099.442182479"
"Nebraska","Male","25-34 years","133674.594927933","127973.540895034","139375.648960831"
"Nebraska","Male","35-44 years","132784.913446451","128794.043461015","136775.783431888"
"Nebraska","Male","45-54 years","100309.354752782","95234.8959050787","105383.813600486"
"Nebraska","Male","55-64 years","119194.816164933","115361.61968578","123028.012644087"
"Nebraska","Male","65-74 years","93802.7322021529","90633.7314777191","96971.7329265867"
"Nebraska","Male","75-84 years","38866.3667943806","37075.7425350002","40656.991053761"
"Nebraska","Male","85+ years","15969.8086845466","15396.0593745854","16543.5579945078"
"Nebraska","Total","< 1 year","24267.8105090312","22864.4384696513","25671.1825484112"
"Nebraska","Total","1-4 years","103168.961576355","99883.40202022","106454.521132489"
"Nebraska","Total","5-14 years","277594.858274038","267463.008730647","287726.707817428"
"Nebraska","Total","15-24 years","269042.829045795","258594.848213744","279490.809877846"
"Nebraska","Total","25-34 years","257985.387666484","246437.400336427","269533.374996542"
"Nebraska","Total","35-44 years","260599.808210181","252812.547502401","268387.068917961"
"Nebraska","Total","45-54 years","197115.666703156","187004.53679469","207226.796611623"
"Nebraska","Total","55-64 years","241844.641233352","233735.969242081","249953.313224622"
"Nebraska","Total","65-74 years","195190.28523992","189761.896085219","200618.67439462"
"Nebraska","Total","75-84 years","88386.5536216019","85182.6854106144","91590.4218325894"
"Nebraska","Total","85+ years","44482.5355592045","42947.135964151","46017.935154258"
"Nevada","Female","< 1 year","15980.6263090677","13969.8461554057","17991.4064627297"
"Nevada","Female","1-4 years","67986.5920817369","61925.5710981036","74047.6130653702"
"Nevada","Female","5-14 years","186537.425141398","178474.272174546","194600.578108249"
"Nevada","Female","15-24 years","164041.186644773","154422.146644337","173660.226645209"
"Nevada","Female","25-34 years","222614.864915162","213084.070573001","232145.659257322"
"Nevada","Female","35-44 years","197191.593176428","187094.836062709","207288.350290146"
"Nevada","Female","45-54 years","187255.478525817","178058.885978868","196452.071072765"
"Nevada","Female","55-64 years","188425.450757161","180902.480176997","195948.421337325"
"Nevada","Female","65-74 years","172271.223097975","166858.38925686","177684.05693909"
"Nevada","Female","75-84 years","79843.7242474001","76065.4733518529","83621.9751429474"
"Nevada","Female","85+ years","26997.5937602627","26544.1274319853","27451.0600885402"
"Nevada","Male","< 1 year","16838.7610290093","14878.7195156826","18798.802542336"
"Nevada","Male","1-4 years","71433.0438241197","65083.2730159656","77782.8146322738"
"Nevada","Male","5-14 years","194376.440758986","185449.422918119","203303.458599852"
"Nevada","Male","15-24 years","173385.65677796","161789.049674856","184982.263881065"
"Nevada","Male","25-34 years","232915.283196497","223642.719213231","242187.847179764"
"Nevada","Male","35-44 years","198343.48166393","185270.996560764","211415.966767096"
"Nevada","Male","45-54 years","191766.147783251","184372.486754069","199159.808812434"
"Nevada","Male","55-64 years","184321.032840723","175954.740473937","192687.325207508"
"Nevada","Male","65-74 years","155901.957161102","150729.494936807","161074.419385397"
"Nevada","Male","75-84 years","72740.6211275315","70197.5709758205","75283.6712792425"
"Nevada","Male","85+ years","20034.6026637475","19696.7547892229","20372.4505382721"
"Nevada","Total","< 1 year","32819.387338077","28858.0818316811","36780.6928444729"
"Nevada","Total","1-4 years","139419.635905857","127029.052347013","151810.219464701"
"Nevada","Total","5-14 years","380913.865900383","363931.839879559","397895.891921207"
"Nevada","Total","15-24 years","337426.843422733","316252.439249393","358601.247596073"
"Nevada","Total","25-34 years","455530.148111659","436815.112534643","474245.183688674"
"Nevada","Total","35-44 years","395535.074840358","372392.17501821","418677.974662506"
"Nevada","Total","45-54 years","379021.626309068","362545.021911817","395498.230706319"
"Nevada","Total","55-64 years","372746.483597884","356891.899362191","388601.067833576"
"Nevada","Total","65-74 years","328173.180259077","317638.292081049","338708.068437104"
"Nevada","Total","75-84 years","152584.345374932","146294.288289844","158874.402460019"
"Nevada","Total","85+ years","47032.1964240102","46391.2481255612","47673.1447224593"
"New Hampshire","Female","< 1 year","5420.32366356504","4564.62323011652","6276.02409701357"
"New Hampshire","Female","1-4 years","23942.8736361978","22254.0358668584","25631.7114055372"
"New Hampshire","Female","5-14 years","70642.5773763912","68789.9598056906","72495.1949470918"
"New Hampshire","Female","15-24 years","78647.5461047254","73358.305184804","83936.7870246468"
"New Hampshire","Female","25-34 years","86851.1549352308","85153.0015905068","88549.3082799548"
"New Hampshire","Female","35-44 years","75124.5062579821","69127.9895462825","81121.0229696817"
"New Hampshire","Female","45-54 years","84603.7424557563","81494.5945957135","87712.890315799"
"New Hampshire","Female","55-64 years","107761.799160737","105428.811583022","110094.786738452"
"New Hampshire","Female","65-74 years","87058.3711001642","83308.3733820575","90808.368818271"
"New Hampshire","Female","75-84 years","38433.4959313994","36619.8694526489","40247.1224101499"
"New Hampshire","Female","85+ years","20217.6205436964","19449.5528177787","20985.6882696142"
"New Hampshire","Male","< 1 year","5653.01393906222","4845.90558388193","6460.1222942425"
"New Hampshire","Male","1-4 years","25445.7076810801","24019.1237657243","26872.2915964359"
"New Hampshire","Male","5-14 years","73417.9239919723","71654.565964401","75181.2820195435"
"New Hampshire","Male","15-24 years","81720.140594782","76285.7475954466","87154.5335941173"
"New Hampshire","Male","25-34 years","94821.7882503193","92343.0846986467","97300.4918019919"
"New Hampshire","Male","35-44 years","75801.8390804598","69731.2828377094","81872.3953232101"
"New Hampshire","Male","45-54 years","82773.5458857873","79457.1668171787","86089.9249543959"
"New Hampshire","Male","55-64 years","103258.210837438","101120.666944902","105395.754729975"
"New Hampshire","Male","65-74 years","80999.5861339172","77685.8415441118","84313.3307237226"
"New Hampshire","Male","75-84 years","32444.8993249407","31419.9019660342","33469.8966838472"
"New Hampshire","Male","85+ years","11195.1255245393","10868.3668521018","11521.8841969769"
"New Hampshire","Total","< 1 year","11073.3376026273","9429.29950858844","12717.3756966661"
"New Hampshire","Total","1-4 years","49388.5813172779","46305.3294241513","52471.8332104044"
"New Hampshire","Total","5-14 years","144060.501368363","140726.378798424","147394.623938303"
"New Hampshire","Total","15-24 years","160367.686699507","149672.3730516","171063.000347415"
"New Hampshire","Total","25-34 years","181672.94318555","177601.627564832","185744.258806268"
"New Hampshire","Total","35-44 years","150926.345338442","138863.247458267","162989.443218617"
"New Hampshire","Total","45-54 years","167377.288341544","161006.820231386","173747.756451701"
"New Hampshire","Total","55-64 years","211020.009998176","206561.706862733","215478.313133618"
"New Hampshire","Total","65-74 years","168057.957234081","161012.374090549","175103.540377614"
"New Hampshire","Total","75-84 years","70878.3952563401","68078.2221188163","73678.5683938639"
"New Hampshire","Total","85+ years","31412.7460682357","30326.7351069823","32498.7570294892"
"New Jersey","Female","< 1 year","47456.0416347382","44827.4126175891","50084.6706518873"
"New Jersey","Female","1-4 years","204961.960408685","195064.109782854","214859.811034515"
"New Jersey","Female","5-14 years","530354.078416347","514323.158295198","546384.998537497"
"New Jersey","Female","15-24 years","514390.584528371","503428.028727772","525353.140328969"
"New Jersey","Female","25-34 years","580834.388067871","561133.095040027","600535.681095715"
"New Jersey","Female","35-44 years","561554.593833242","531685.042846625","591424.14481986"
"New Jersey","Female","45-54 years","586768.256595512","574496.989608434","599039.523582589"
"New Jersey","Female","55-64 years","626338.025506295","613334.38837623","639341.662636359"
"New Jersey","Female","65-74 years","491572.198175516","466483.056079485","516661.340271546"
"New Jersey","Female","75-84 years","251955.300456121","238941.343565079","264969.257347163"
"New Jersey","Female","85+ years","137244.86392994","132037.746747671","142451.981112208"
"New Jersey","Male","< 1 year","49736.0609742748","46855.3297667849","52616.7921817646"
"New Jersey","Male","1-4 years","213971.966648422","203608.349841262","224335.583455581"
"New Jersey","Male","5-14 years","551355.437657362","534775.151214402","567935.724100322"
"New Jersey","Male","15-24 years","529073.830103996","516165.416259485","541982.243948506"
"New Jersey","Male","25-34 years","607972.950410509","589446.043398819","626499.857422199"
"New Jersey","Male","35-44 years","560839.17040686","530787.82273677","590890.51807695"
"New Jersey","Male","45-54 years","555902.68874293","542794.429350806","569010.948135055"
"New Jersey","Male","55-64 years","590345.042072615","580355.829337848","600334.254807381"
"New Jersey","Male","65-74 years","419333.783068783","398950.776578345","439716.789559221"
"New Jersey","Male","75-84 years","184858.060864806","176306.906229842","193409.215499769"
"New Jersey","Male","85+ years","71643.333260354","69330.182678761","73956.4838419469"
"New Jersey","Total","< 1 year","97192.102609013","91724.2414278178","102659.963790208"
"New Jersey","Total","1-4 years","418933.927057106","398685.03954629","439182.814567923"
"New Jersey","Total","5-14 years","1081709.51607371","1049123.26872723","1114295.76342019"
"New Jersey","Total","15-24 years","1043464.41463237","1019737.69712148","1067191.13214325"
"New Jersey","Total","25-34 years","1188807.33847838","1150853.52568452","1226761.15127224"
"New Jersey","Total","35-44 years","1122393.7642401","1062663.52894154","1182123.99953866"
"New Jersey","Total","45-54 years","1142670.94533844","1117584.24460338","1167757.6460735"
"New Jersey","Total","55-64 years","1216683.06757891","1193922.27029649","1239443.86486133"
"New Jersey","Total","65-74 years","910905.981244298","865453.127215381","956358.835273216"
"New Jersey","Total","75-84 years","436813.361320927","415305.611812066","458321.110829787"
"New Jersey","Total","85+ years","208888.197190294","201392.335566561","216384.058814027"
"New Mexico","Female","< 1 year","10111.7002736727","9383.13902048603","10840.2615268593"
"New Mexico","Female","1-4 years","45925.6663747491","41652.8352349594","50198.4975145389"
"New Mexico","Female","5-14 years","138305.092683817","129621.61363417","146988.571733464"
"New Mexico","Female","15-24 years","131767.239189929","129088.947655838","134445.53072402"
"New Mexico","Female","25-34 years","138322.99171684","131631.560013995","145014.423419685"
"New Mexico","Female","35-44 years","131461.163181901","127637.16529676","135285.161067042"
"New Mexico","Female","45-54 years","108099.657872651","102178.895031789","114020.420713513"
"New Mexico","Female","55-64 years","138772.910454297","132761.022206765","144784.798701828"
"New Mexico","Female","65-74 years","128134.743076081","124828.167306209","131441.318845953"
"New Mexico","Female","75-84 years","61337.751249772","59337.8087166647","63337.6937828792"
"New Mexico","Female","85+ years","26387.4846560847","25618.9472931254","27156.0220190439"
"New Mexico","Male","< 1 year","10571.167816092","9697.50673551663","11444.8288966673"
"New Mexico","Male","1-4 years","47973.2238642583","43247.6190361651","52698.8286923516"
"New Mexico","Male","5-14 years","143630.099981755","134614.861949999","152645.338013511"
"New Mexico","Male","15-24 years","140029.30534574","135430.087722987","144628.522968492"
"New Mexico","Male","25-34 years","149706.147637292","141574.487446526","157837.807828059"
"New Mexico","Male","35-44 years","134311.3171684","129915.005785945","138707.628550854"
"New Mexico","Male","45-54 years","104744.184054005","99420.6060793669","110067.762028643"
"New Mexico","Male","55-64 years","125184.71950374","119159.259325892","131210.179681588"
"New Mexico","Male","65-74 years","113282.899981755","110093.078203172","116472.721760338"
"New Mexico","Male","75-84 years","51333.9838715563","50042.2317668421","52625.7359762705"
"New Mexico","Male","85+ years","17041.8373654443","16608.4520137446","17475.222717144"
"New Mexico","Total","< 1 year","20682.8680897646","19109.5533366094","22256.1828429199"
"New Mexico","Total","1-4 years","93898.8902390075","84929.7740612725","102868.006416742"
"New Mexico","Total","5-14 years","281935.192665572","264244.465908555","299625.919422589"
"New Mexico","Total","15-24 years","271796.544535669","264756.497691537","278836.591379801"
"New Mexico","Total","25-34 years","288029.139354132","273226.098845427","302832.179862838"
"New Mexico","Total","35-44 years","265772.480350301","257615.605260374","273929.355440228"
"New Mexico","Total","45-54 years","212843.841926656","201629.30580896","224058.378044351"
"New Mexico","Total","55-64 years","263957.629958037","252032.988664811","275882.271251263"
"New Mexico","Total","65-74 years","241417.643057836","234960.281283066","247875.004832606"
"New Mexico","Total","75-84 years","112671.735121328","109450.567042514","115892.903200143"
"New Mexico","Total","85+ years","43429.3220215289","42277.2964567511","44581.3475863068"
"New York","Female","< 1 year","108343.271410327","102289.463588452","114397.079232202"
"New York","Female","1-4 years","468923.875533662","428603.931544377","509243.819522946"
"New York","Female","5-14 years","1107919.57916439","1065167.27067616","1150671.88765261"
"New York","Female","15-24 years","1129388.63663565","1095127.86746442","1163649.40580689"
"New York","Female","25-34 years","1510180.37150155","1428996.95798419","1591363.78501892"
"New York","Female","35-44 years","1223519.00397738","1168605.38372122","1278432.62423353"
"New York","Female","45-54 years","1221947.7603722","1200744.85512777","1243150.66561662"
"New York","Female","55-64 years","1333822.34573983","1312965.63931567","1354679.05216399"
"New York","Female","65-74 years","1090282.62601715","1045614.38065641","1134950.87137789"
"New York","Female","75-84 years","558104.556942164","524004.321380497","592204.792503831"
"New York","Female","85+ years","311418.410399562","303086.57980622","319750.240992904"
"New York","Male","< 1 year","113715.565772669","107402.443407806","120028.688137532"
"New York","Male","1-4 years","491983.459952563","449738.888210559","534228.031694568"
"New York","Male","5-14 years","1161146.19843094","1114708.69966384","1207583.69719805"
"New York","Male","15-24 years","1138294.5539865","1101185.4623447","1175403.6456283"
"New York","Male","25-34 years","1527907.26480569","1445927.72371629","1609886.80589509"
"New York","Male","35-44 years","1198595.50600255","1142066.2048962","1255124.80710891"
"New York","Male","45-54 years","1149884.06006203","1132363.57889297","1167404.5412311"
"New York","Male","55-64 years","1236147.03827769","1218949.64729341","1253344.42926197"
"New York","Male","65-74 years","933089.678306878","895879.448698964","970299.907914792"
"New York","Male","75-84 years","407226.251195037","387388.405214693","427064.097175382"
"New York","Male","85+ years","164620.820908593","160799.355117938","168442.286699249"
"New York","Total","< 1 year","222058.837182996","209723.079707629","234394.594658363"
"New York","Total","1-4 years","960907.335486225","878347.271713641","1043467.39925881"
"New York","Total","5-14 years","2269065.77759533","2179883.14643406","2358248.4087566"
"New York","Total","15-24 years","2267683.19062215","2196422.71733791","2338943.66390639"
"New York","Total","25-34 years","3038087.63630724","2875034.56777364","3201140.70484085"
"New York","Total","35-44 years","2422114.50997993","2310716.94875893","2533512.07120094"
"New York","Total","45-54 years","2371831.82043423","2333565.53232551","2410098.10854294"
"New York","Total","55-64 years","2569969.38401752","2533186.41835856","2606752.34967648"
"New York","Total","65-74 years","2023372.30432403","1941687.77808962","2105056.83055843"
"New York","Total","75-84 years","965330.808137201","911722.735646035","1018938.88062837"
"New York","Total","85+ years","476039.231308156","463995.066698059","488083.395918252"
"North Carolina","Female","< 1 year","54930.5257799672","50563.7876415282","59297.2639184062"
"North Carolina","Female","1-4 years","228297.136033571","215423.170354506","241171.101712635"
"North Carolina","Female","5-14 years","633352.925925926","618002.433143131","648703.418708721"
